t,temp_C,temp_seasonal,anomaly,z,rain_mm,wet,date
817,12.526203858680843,8.708497288524576,3.817706570156267,1.3634666321986668,2.4886147078856236,1,2027-03-28
818,13.114435079567812,8.853172902738937,4.261262176828875,1.5218793488674556,0.0,0,2027-03-29
819,11.88965759976854,8.998780989736321,2.8908766100322185,1.0324559321543638,0.0,0,2027-03-30
820,11.344981452349103,9.145278402698045,2.1997030496510583,0.7856082320182352,0.0,0,2027-03-31
821,7.683329535481395,9.292621731278986,-1.6092921957975912,-0.5747472127848541,4.67773754826324,1,2027-04-01
822,8.091854178461023,9.440767314470957,-1.3489131360099333,-0.4817546914321191,1.0347412223525825,1,2027-04-02
823,10.759431650859977,9.589671253540432,1.169760397319545,0.41777157047126606,12.866760342935352,1,2027-04-03
824,12.29285605250103,9.739289425036622,2.5535666274644084,0.9119880812372888,1.6958532239649282,1,2027-04-04
825,13.346873109387742,9.889577493866303,3.457295615521439,1.2347484341147996,0.0,0,2027-04-05
826,11.954162491843606,10.0404909264312,1.9136715654124064,0.6834541305044309,0.0,0,2027-04-06
827,12.04770798453242,10.19198500382428,1.8557229807081401,0.6627582073957644,0.0,0,2027-04-07
828,11.615547192685993,10.344014835080872,1.2715323576051207,0.454118699144686,0.0,0,2027-04-08
829,12.062191094851336,10.496535370480931,1.5656557243704043,0.5591627587037159,0.0,0,2027-04-09
830,7.507804785308057,10.649501414898124,-3.1416966295900663,-1.1220345105678808,0.0,0,2027-04-10
831,10.874035868940847,10.80286764119223,0.07116822774861742,0.025417224195934795,0.0,0,2027-04-11
832,11.588144293074237,10.9565886036405,0.6315556894337365,0.22555560336919164,0.0,0,2027-04-12
833,9.300599894814479,11.110618751404157,-1.8100188565896795,-0.6464353059248856,0.0,0,2027-04-13
834,12.719951159597475,11.264912442026192,1.4550387175712833,0.519656684846887,0.0,0,2027-04-14
835,13.26967893560411,11.419423954956144,1.8502549806479656,0.6608053502314163,0.0,0,2027-04-15
836,13.346028031662607,11.574107505098114,1.771920526564493,0.632828759487319,13.977035244599236,1,2027-04-16
837,15.325318431496761,11.728917256377823,3.5964011751189373,1.2844289911139062,8.673416376745347,1,2027-04-17
838,14.841800750216716,11.88380733532491,2.9579934148918072,1.056426219604217,0.0,0,2027-04-18
839,16.555069423135805,12.038731844666184,4.516337578469619,1.6129777065962925,6.239295158336244,1,2027-04-19
840,12.55690358642448,12.193644876925998,0.3632587094984836,0.1297352533923156,3.930235519743743,1,2027-04-20
841,11.638445822750153,12.348500528029565,-0.7100547052794107,-0.2535909661712181,0.5441158432185086,1,2027-04-21
842,13.372720924521412,12.503252910905417,0.8694680136159956,0.3105242905771413,7.960090564177221,1,2027-04-22
843,13.94513918898221,12.657856169082697,1.2872830198995144,0.45974393567839805,1.234158711524699,1,2027-04-23
844,18.10807750811336,12.812264490279365,5.2958130178339955,1.89136179208357,0.0,0,2027-04-24
845,15.780791268227414,12.966432119977473,2.8143591482499417,1.005128267232122,0.0,0,2027-04-25
846,17.56780219832264,13.120313374981087,4.447488823341551,1.5883888654791256,5.931369322659668,1,2027-04-26
847,15.25492688126405,13.273862656953385,1.981064224310664,0.7075229372538087,4.084485929303155,1,2027-04-27
848,19.82743437901831,13.427034465928202,6.4003999130901095,2.2858571118178963,3.6290281237700683,1,2027-04-28
849,16.992226590507997,13.579783413792855,3.4124431767151413,1.2187297059696933,0.0,0,2027-04-29
850,19.891776468946034,13.732064237737468,6.159712231208566,2.1998972254316307,7.005406312657141,1,2027-04-30
851,21.1835184421663,13.88383181366743,7.299686628498869,2.6070309387495962,3.8874380111141424,1,2027-05-01
852,21.016342991895627,14.035041169574583,6.981301822321044,2.493322079400373,7.164946094782943,1,2027-05-02
853,20.030493682819614,14.18564749886342,5.844846183956195,2.087445065698641,0.8886102171731195,1,2027-05-03
854,18.720745395959604,14.335606173628193,4.385139222331409,1.5661211508326462,1.4521482968064807,1,2027-05-04
855,19.681168846610856,14.48487275787721,5.1962960887336465,1.8558200316905882,0.0,0,2027-05-05
856,19.367094276542744,14.633403020700122,4.733691255842624,1.6906040199437944,0.0,0,2027-05-06
857,21.048980129344038,14.781152949374523,6.267827179969517,2.2385097071319704,10.445661532126307,1,2027-05-07
858,19.429448517932506,14.928078762407813,4.501369755524693,1.6076320555445334,0.7710638092297339,1,2027-05-08
859,16.36653795658471,15.074136922510688,1.2924010340740246,0.46157179788358027,0.580689153018719,1,2027-05-09
860,16.7375683715256,15.219284149498112,1.518284222027489,0.5422443650098175,7.590498331752311,1,2027-05-10
861,15.550741904728453,15.363477433114229,0.18726447161422366,0.06688016843365131,2.780959904659089,1,2027-05-11
862,14.500894916199439,15.50667404577708,-1.0057791295776413,-0.35920683199201475,0.0,0,2027-05-12
863,13.937323008900893,15.648831555239958,-1.711508546339065,-0.6112530522639518,0.0,0,2027-05-13
864,16.08247233905597,15.789907837164815,0.2925645018911527,0.10448732210398311,2.003430714916181,1,2027-05-14
865,20.784012112822932,15.92986108760458,4.854151025218352,1.7336253661494114,0.0,0,2027-05-15
866,22.82387676354537,16.068649835390737,6.7552269281546335,2.412581045769512,0.0,0,2027-05-16
867,17.404518806884706,16.206232954422003,1.1982858524627042,0.4279592330223944,0.0,0,2027-05-17
868,14.920904710014664,16.34256967585097,-1.4216649658363067,-0.507737487798681,0.0,0,2027-05-18
869,15.306888175426455,16.477619600164626,-1.1707314247381717,-0.4181183659779185,13.48848151431554,1,2027-05-19
870,10.687057762364955,16.61134270915581,-5.924284946790856,-2.1158160524253056,0.0,0,2027-05-20
871,14.83418427691569,16.743699377781343,-1.9095151008656521,-0.6819696788805901,0.0,0,2027-05-21
872,14.498283233940832,16.874650385903834,-2.376367151963003,-0.8487025542725012,0.0,0,2027-05-22
873,15.00168393835858,17.0041569299134,-2.002472991554819,-0.7151689255552927,1.7841660766037688,1,2027-05-23
874,13.203379454168806,17.132180634226078,-3.9288011800572717,-1.403143278591883,1.3261090820888497,1,2027-05-24
875,15.286395617560032,17.25868356265532,-1.972287945095288,-0.7043885518197457,3.0199582977669817,1,2027-05-25
876,16.93398911286883,17.383628229653247,-0.44963911678441637,-0.1605853988515773,23.488648380363387,1,2027-05-26
877,17.335626512411217,17.506977611418517,-0.17135109900730025,-0.06119682107403581,0.0,0,2027-05-27
878,18.373318197607652,17.62869515686721,0.7446230407404444,0.26593680026444444,0.0,0,2027-05-28
879,19.540386500680547,17.748744798463747,1.7916417022167987,0.6398720365059996,0.0,0,2027-05-29
880,19.54001717229917,17.86709096290841,1.6729262093907598,0.5974736462109856,0.0,0,2027-05-30
881,20.545920974906487,17.983698581678574,2.5622223932279145,0.9150794261528267,2.996008116422354,1,2027-05-31
882,20.1201706327464,18.09853310142019,2.0216375313262094,0.7220134040450749,3.6438550082335195,1,2027-06-01
883,21.00898247688613,18.211560494186745,2.7974219826993822,0.9990792795354937,0.5480737867259846,1,2027-06-02
884,23.351031208465123,18.32274726752241,5.028283940942716,1.7958156931938272,2.779533470268386,1,2027-06-03
885,21.467450464769627,18.43206047438664,3.0353899903829866,1.0840678537082096,0.0,0,2027-06-04
886,20.029646991871438,18.53946772291709,1.4901792689543458,0.5322068817694092,0.0,0,2027-06-05
887,16.82112777390281,18.644937186027953,-1.8238094121251442,-0.6513605043304087,0.0,0,2027-06-06
888,17.888401752200647,18.74843761084111,-0.8600358586404615,-0.30715566380016485,0.0,0,2027-06-07
889,16.48342934318269,18.849938327946962,-2.366508984764274,-0.8451817802729551,0.0,0,2027-06-08
890,19.75685740532847,18.949409260492477,0.8074481448359954,0.28837433744142693,0.0,0,2027-06-09
891,19.55300529780809,19.04682093309356,0.5061843647145311,0.18078013025518969,10.724065206086243,1,2027-06-10
892,23.305782878642294,19.142144480569318,4.163638398072977,1.487013713597492,4.810550502087986,1,2027-06-11
893,27.174753021321827,19.235351656495382,7.9394013648264465,2.8355004874380167,0.0,0,2027-06-12
894,26.263488035599263,19.326414841573957,6.937073194025307,2.4775261407233238,0.0,0,2027-06-13
895,25.618267095745807,19.415307051817983,6.202960043927826,2.2153428728313664,0.0,0,2027-06-14
896,24.50442628538235,19.502001946547118,5.002424338835233,1.7865801210125833,0.0,0,2027-06-15
897,21.45456834996376,19.58647383619305,1.868094513770711,0.6671766120609682,0.0,0,2027-06-16
898,21.711479302905186,19.668697689911788,2.042781612993398,0.7295648617833564,0.0,0,2027-06-17
899,19.854239845682514,19.748649143000943,0.10559070268157189,0.037710965243418534,0.0,0,2027-06-18
900,21.033549399462743,19.826304504119488,1.207244895343256,0.43115889119402,1.5249137510209365,1,2027-06-19
901,17.99416703449732,19.901640762308,-1.907473727810678,-0.6812406170752422,0.0,0,2027-06-20
902,16.768515424538023,19.974635593807243,-3.206120169269219,-1.1450429175961496,3.3866634732881433,1,2027-06-21
903,18.070627889585488,20.04526736867331,-1.974639479087825,-0.705228385388509,2.266041584143067,1,2027-06-22
904,18.321558626697808,20.113515157186946,-1.7919565304891394,-0.6399844751746927,1.4724764044141843,1,2027-06-23
905,19.82792217799216,20.179358736055526,-0.3514365580633666,-0.12551305645120236,0.29294735004228223,1,2027-06-24
906,19.390235348709574,20.242778594405586,-0.8525432456960127,-0.3044797306057188,0.0,0,2027-06-25
907,18.690860329874926,20.303755939564386,-1.6128956096894589,-0.5760341463176639,0.0,0,2027-06-26
908,21.848537509728224,20.362272702628573,1.4862648070996503,0.5308088596784466,0.0,0,2027-06-27
909,22.974264250131682,20.418311543818334,2.555952706313348,0.9128402522547672,0.8927260213582758,1,2027-06-28
910,22.205819666416826,20.471855857615623,1.7339638088012042,0.619272788857573,1.1357630061895712,1,2027-06-29
911,22.9616012393911,20.522889777684675,2.4387114617064274,0.870968379180867,0.0,0,2027-06-30
912,21.28681514769034,20.571398181573578,0.7154169661167632,0.25550605932741544,0.0,0,2027-07-01
913,21.598093998918884,20.61736669519535,0.9807273037235337,0.3502597513298335,0.0,0,2027-07-02
914,20.034891538852566,20.660781697087337,-0.6258901582347725,-0.22353219936956162,0.0,0,2027-07-03
915,21.01366150238473,20.7016303224475,0.31203117993723034,0.11143970712043942,0.0,0,2027-07-04
916,22.079164236056975,20.73990046694655,1.3392637691104228,0.47830848896800815,0.0,0,2027-07-05
917,24.781580341101268,20.775580790314752,4.005999550786514,1.4307141252808981,0.0,0,2027-07-06
918,21.88340190420297,20.80866071970223,1.0747411845007395,0.3838361373216927,0.0,0,2027-07-07
919,20.16439387686313,20.839130452812007,-0.6747365759488764,-0.24097734855317016,0.0,0,2027-07-08
920,19.504550563843214,20.866980960804547,-1.362430396961332,-0.4865822846290472,1.096852124980588,1,2027-07-09
921,20.223975403970744,20.89220399097328,-0.6682285870025333,-0.23865306678661904,3.2507256276296075,1,2027-07-10
922,21.77551661638297,20.914792069190003,0.8607245471929643,0.30740162399748727,6.252387040619754,1,2027-07-11
923,17.885902231554233,20.93473850211966,-3.0488362705654293,-1.0888700966305105,0.0,0,2027-07-12
924,17.09770921929852,20.952037379203688,-3.8543281599051697,-1.3765457713947036,9.268247210405427,1,2027-07-13
925,16.595717846246192,20.96668357441147,-4.370965728165277,-1.5610591886304563,1.6729479673912204,1,2027-07-14
926,15.436105324035225,20.97867274775927,-5.542567423724043,-1.9794883656157298,0.0,0,2027-07-15
927,15.592995449171601,20.988001346596285,-5.395005897424683,-1.9267878205088156,2.6899022708233895,1,2027-07-16
928,19.97401600077055,20.99466660665734,-1.0206506058867895,-0.36451807353099624,2.8405094855705526,1,2027-07-17
929,17.50956611833373,20.998666552882046,-3.4891004345483143,-1.2461072980529695,2.858160118336877,1,2027-07-18
930,16.53486073706726,21.0,-4.465139262932741,-1.5946925939045504,0.0,0,2027-07-19
931,18.823956067519926,20.998666552882046,-2.1747104853621204,-0.7766823162007573,0.0,0,2027-07-20
932,19.707583024334713,20.994666606657344,-1.2870835823226303,-0.459672707972368,0.0,0,2027-07-21
933,20.628071920413074,20.988001346596285,-0.35992942618321,-0.12854622363686072,0.0,0,2027-07-22
934,21.06252803370865,20.97867274775927,0.08385528594938091,0.029948316410493184,0.0,0,2027-07-23
935,16.465519991599784,20.96668357441147,-4.501163582811684,-1.6075584224327444,0.0,0,2027-07-24
936,16.125129150907693,20.95203737920369,-4.8269082282959985,-1.7238957958199996,0.0,0,2027-07-25
937,15.822060560369128,20.93473850211966,-5.112677941750534,-1.8259564077680481,4.210424780243655,1,2027-07-26
938,15.40873407856762,20.914792069190007,-5.506057990622386,-1.966449282365138,0.0,0,2027-07-27
939,18.234766898740876,20.89220399097328,-2.657437092232402,-0.9490846757972865,0.0,0,2027-07-28
940,17.78708853000903,20.866980960804547,-3.079892430795516,-1.09996158242697,4.214366565280891,1,2027-07-29
941,17.206959703889716,20.839130452812004,-3.632170748922288,-1.2972038389008174,0.0,0,2027-07-30
942,18.43539632082494,20.80866071970224,-2.3732643988772995,-0.8475944281704642,0.0,0,2027-07-31
943,18.53837555436449,20.775580790314756,-2.237205235950268,-0.7990018699822387,0.0,0,2027-08-01
944,17.392639735618026,20.739900466946555,-3.34726073132853,-1.1954502611887607,13.892624499413627,1,2027-08-02
945,19.401892716965417,20.7016303224475,-1.299737605482081,-0.4641920019578861,10.11618511985063,1,2027-08-03
946,19.504666738864294,20.660781697087337,-1.1561149582230417,-0.41289819936537203,0.0,0,2027-08-04
947,17.19597975264539,20.617366695195358,-3.4213869425499692,-1.2219239080535604,19.711416619835116,1,2027-08-05
948,14.989853037204966,20.571398181573578,-5.5815451443686115,-1.993408980131647,5.322858899527087,1,2027-08-06
949,13.889025815709367,20.52288977768468,-6.633863961975312,-2.3692371292768972,8.102177869731646,1,2027-08-07
950,14.051898946232267,20.471855857615623,-6.4199569113833554,-2.2928417540654844,1.6286586723718137,1,2027-08-08
951,18.872568082163674,20.418311543818337,-1.5457434616546646,-0.5520512363052373,3.988420361149408,1,2027-08-09
952,20.708447171207617,20.362272702628566,0.3461744685790511,0.12363373877823254,0.0,0,2027-08-10
953,20.135278301526693,20.30375593956439,-0.16847763803769739,-0.060170585013463354,0.0,0,2027-08-11
954,20.03929031151872,20.242778594405586,-0.2034882828868671,-0.07267438674530968,0.0,0,2027-08-12
955,19.858467539521566,20.179358736055534,-0.3208911965339686,-0.11460399876213165,0.0,0,2027-08-13
956,20.658256754651244,20.113515157186956,0.5447415974642871,0.19455057052295968,6.480116960153621,1,2027-08-14
957,25.567970579005852,20.045267368673315,5.522703210332539,1.9723940036901926,0.0,0,2027-08-15
958,23.991492183797796,19.974635593807246,4.0168565899905495,1.4345916392823392,0.0,0,2027-08-16
959,25.376760508949054,19.90164076230799,5.475119746641065,1.9553999095146661,0.0,0,2027-08-17
960,21.817517376342174,19.826304504119502,1.9912128722226723,0.7111474543652402,0.0,0,2027-08-18
961,19.725029373888926,19.748649143000954,-0.02361976911202812,-0.00843563182572433,0.0,0,2027-08-19
962,19.082083822794363,19.66869768991179,-0.5866138671174267,-0.20950495254193813,3.8632483206162163,1,2027-08-20
963,18.10375212322945,19.586473836193047,-1.482721712963596,-0.52954346891557,1.6217619776412875,1,2027-08-21
964,17.480456026881505,19.502001946547132,-2.021545919665628,-0.7219806855948672,0.0,0,2027-08-22
965,15.637116949632137,19.415307051817997,-3.7781901021858593,-1.3493536079235213,0.0,0,2027-08-23
966,17.11703546367497,19.32641484157397,-2.209379377899002,-0.789064063535358,0.0,0,2027-08-24
967,18.448135219325472,19.23535165649539,-0.7872164371699181,-0.28114872756068504,0.0,0,2027-08-25
968,18.29899147238633,19.142144480569335,-0.8431530081830049,-0.3011260743510732,2.017276333481396,1,2027-08-26
969,15.214138480305783,19.046820933093578,-3.832682452787795,-1.368815161709927,0.0,0,2027-08-27
970,14.846493085510566,18.949409260492473,-4.102916174981907,-1.4653272053506812,0.0,0,2027-08-28
971,18.078701566963524,18.849938327946965,-0.771236760983443,-0.27544170035122967,0.0,0,2027-08-29
972,14.191804603768674,18.748437610841115,-4.556633007072442,-1.6273689310973007,0.0,0,2027-08-30
973,15.18847575392785,18.644937186027974,-3.456461432100124,-1.23445051146433,0.0,0,2027-08-31
974,17.512128555059192,18.539467722917085,-1.0273391678578943,-0.3669068456635337,0.0,0,2027-09-01
975,17.55716795688416,18.432060474386645,-0.8748925175024844,-0.31246161339374445,13.155699196311597,1,2027-09-02
976,16.170267226991694,18.322747267522416,-2.1524800405307225,-0.7687428716181153,3.3887960883075454,1,2027-09-03
977,17.609912534238827,18.211560494186752,-0.6016479599479264,-0.21487427140997373,0.0,0,2027-09-04
978,18.59623978495616,18.098533101420198,0.4977066835359634,0.1777523869771298,0.0,0,2027-09-05
979,20.086551733400544,17.983698581678578,2.102853151721965,0.7510189827578446,2.9195948457212215,1,2027-09-06
980,21.20411634234334,17.867090962908417,3.3370253794349214,1.1917947783696148,0.0,0,2027-09-07
981,19.596848379023537,17.74874479846374,1.848103580559798,0.6600369930570708,0.0,0,2027-09-08
982,20.264116721490183,17.628695156867217,2.635421564622966,0.9412219873653451,1.269888810861148,1,2027-09-09
983,21.879606156703066,17.506977611418524,4.372628545284543,1.5616530518873368,0.0,0,2027-09-10
984,20.29479460161753,17.383628229653254,2.9111663719642737,1.0397022757015264,0.0,0,2027-09-11
985,18.16771192063366,17.258683562655314,0.9090283579783467,0.3246529849922667,0.0,0,2027-09-12
986,20.606517503864712,17.132180634226085,3.474336869638628,1.24083459629951,0.0,0,2027-09-13
987,21.45167804829316,17.004156929913407,4.447521118379754,1.588400399421341,0.0,0,2027-09-14
988,22.766525710244487,16.87465038590384,5.891875324340644,2.104241187264516,0.0,0,2027-09-15
989,23.892432257693862,16.74369937778135,7.148732879912513,2.5531188856830407,0.0,0,2027-09-16
990,23.364405830363864,16.611342709155817,6.753063121208048,2.411808257574303,0.0,0,2027-09-17
991,22.751813890445554,16.477619600164637,6.274194290280915,2.240783675100327,0.0,0,2027-09-18
992,19.178905730528,16.342569675850964,2.836336054677038,1.0129771623846566,11.909431858070699,1,2027-09-19
993,16.851826187627392,16.206232954422024,0.6455932332053662,0.23056901185905937,0.0,0,2027-09-20
994,17.438121715305233,16.068649835390747,1.369471879914486,0.4890970999694593,2.5219349045602315,1,2027-09-21
995,14.57020887547511,15.929861087604587,-1.3596522121294772,-0.4855900757605276,0.0,0,2027-09-22
996,14.391596448989809,15.789907837164808,-1.3983113881749998,-0.49939692434821426,0.0,0,2027-09-23
997,14.184725670918297,15.648831555239981,-1.4641058843216852,-0.5228949586863162,1.4426614292495787,1,2027-09-24
998,12.726078026025519,15.506674045777103,-2.7805960197515853,-0.9930700070541377,5.451973043908323,1,2027-09-25
999,11.528005631420957,15.363477433114237,-3.8354718016932807,-1.3698113577476003,9.508953351867714,1,2027-09-26
1000,12.289565293579923,15.219284149498135,-2.929718855918212,-1.046328162827933,0.0,0,2027-09-27
1001,15.365778821030169,15.07413692251071,0.2916418985194591,0.10415782089980682,0.0,0,2027-09-28
1002,15.698131499922173,14.928078762407836,0.7700527375143371,0.275018834826549,3.7463781662548334,1,2027-09-29
1003,15.833631070313162,14.781152949374516,1.052478120938646,0.3758850431923736,0.0,0,2027-09-30
1004,16.634112142319612,14.633403020700129,2.000709121619482,0.7145389720069579,0.0,0,2027-10-01
1005,15.706215186792358,14.484872757877234,1.2213424289151238,0.43619372461254424,0.0,0,2027-10-02
1006,15.002338663347128,14.335606173628216,0.6667324897189131,0.23811874632818325,0.0,0,2027-10-03
1007,13.601642888707222,14.185647498863414,-0.5840046101561926,-0.2085730750557831,0.0,0,2027-10-04
1008,16.68357620888194,14.03504116957459,2.6485350393073523,0.9459053711811973,0.0,0,2027-10-05
1009,14.965784630133468,13.883831813667438,1.08195281646603,0.38641172016643927,0.0,0,2027-10-06
1010,12.783142859956255,13.732064237737491,-0.9489213777812356,-0.33890049206472705,0.0,0,2027-10-07
1011,12.92358822938572,13.579783413792848,-0.6561951844071284,-0.2343554230025459,0.0,0,2027-10-08
1012,11.047269386251237,13.42703446592821,-2.3797650796769734,-0.8499160998846333,0.0,0,2027-10-09
1013,10.65726499969701,13.273862656953394,-2.616597657256386,-0.9344991633058521,0.0,0,2027-10-10
1014,13.859489540786747,13.120313374981096,0.7391761658056515,0.2639914877877327,0.0,0,2027-10-11
1015,14.444027479640246,12.966432119977465,1.47759535966278,0.5277126284509929,0.0,0,2027-10-12
1016,14.088727167545509,12.812264490279373,1.2764626772661347,0.45587952759504813,0.0,0,2027-10-13
1017,10.753150876754589,12.657856169082706,-1.9047052923281176,-0.6802518901171849,0.0,0,2027-10-14
1018,13.063210071033547,12.503252910905426,0.5599571601281215,0.1999847000457577,0.0,0,2027-10-15
1019,12.754292741084146,12.348500528029572,0.4057922130545742,0.14492579037663364,0.3687737592415964,1,2027-10-16
1020,12.350708959128022,12.193644876926006,0.1570640822020154,0.05609431507214836,0.0,0,2027-10-17
1021,13.215044010266414,12.03873184466621,1.1763121656002051,0.420111487714359,0.0,0,2027-10-18
1022,15.042001227470319,11.883807335324919,3.1581938921454005,1.1279263900519287,0.0,0,2027-10-19
1023,12.287033137819177,11.728917256377832,0.558115881441346,0.19932710051476646,0.0,0,2027-10-20
1024,8.210878410998285,11.574107505098123,-3.363229094099838,-1.2011532478927993,0.0,0,2027-10-21
1025,10.923383020557125,11.419423954956152,-0.4960409343990255,-0.17715747657108055,2.759876413011378,1,2027-10-22
1026,8.07922501055744,11.264912442026201,-3.185687431468761,-1.1377455112388433,0.7511455765881533,1,2027-10-23
1027,12.239968759059643,11.110618751404166,1.1293500076554763,0.4033392884483844,2.8926265582744883,1,2027-10-24
1028,12.569357802125928,10.956588603640508,1.6127691984854204,0.5759889994590788,0.0,0,2027-10-25
1029,10.409456777287867,10.80286764119224,-0.3934108639043732,-0.14050387996584757,5.6589769620202315,1,2027-10-26
1030,8.713710638414726,10.649501414898133,-1.9357907764834057,-0.6913538487440735,3.623235948285981,1,2027-10-27
1031,8.893903753882451,10.496535370480938,-1.602631616598486,-0.5723684344994593,1.9688221494903517,1,2027-10-28
1032,10.026453896684593,10.34401483508088,-0.31756093839628696,-0.11341462085581679,8.093960893980324,1,2027-10-29
1033,11.593963772008744,10.19198500382429,1.4019787681844538,0.5007067029230192,0.9832802783020881,1,2027-10-30
1034,11.03692696384901,10.040490926431225,0.9964360374177846,0.35587001336349455,0.0,0,2027-10-31
1035,10.23774932952443,9.889577493866327,0.34817183565810267,0.12434708416360811,1.3868655990084346,1,2027-11-01
1036,10.590591796326965,9.739289425036615,0.8513023712903509,0.30403656117512534,0.0,0,2027-11-02
1037,12.489368940488061,9.589671253540441,2.8996976869476208,1.0356063167670075,1.4903716217530318,1,2027-11-03
1038,9.922231412088944,9.440767314470982,0.48146409761796294,0.17195146343498677,0.0,0,2027-11-04
1039,5.802668879273795,9.29262173127901,-3.4899528520052145,-1.2464117328590052,6.153074981812309,1,2027-11-05
1040,7.744812285203768,9.145278402698038,-1.40046611749427,-0.5001664705336679,0.0,0,2027-11-06
1041,9.238219914233015,8.998780989736314,0.2394389244967018,0.08551390160596493,0.0,0,2027-11-07
1042,9.7143171116026,8.85317290273896,0.8611442088636408,0.30755150316558605,0.0,0,2027-11-08
1043,9.398483770928625,8.708497288524569,0.689986482404056,0.2464237437157343,0.0,0,2027-11-09
1044,7.020447617437243,8.564797017600064,-1.5443494001628202,-0.5515533572010073,0.0,0,2027-11-10
1045,6.658485385556331,8.422114671456997,-1.763629285900667,-0.6298676021073811,0.0,0,2027-11-11
1046,5.836101977250835,8.28049252995388,-2.4443905527030454,-0.8729966259653734,0.0,0,2027-11-12
1047,5.406754608464383,8.139972558787642,-2.733217950323259,-0.9761492679725926,0.141316838300933,1,2027-11-13
1048,2.805457502048818,8.000596397058478,-5.19513889500966,-1.8554067482177359,4.892416315954077,1,2027-11-14
1049,5.4530188519710405,7.862405344931065,-2.4093864929600244,-0.8604951760571516,3.153869899157004,1,2027-11-15
1050,6.36445062025968,7.725440351396554,-1.3609897311368748,-0.48606776112031247,0.0,0,2027-11-16
1051,9.16519801357038,7.589742002138464,1.5754560114319163,0.5626628612256844,0.0,0,2027-11-17
1052,7.820449910604973,7.455350507506317,0.36509940309865574,0.13039264396380562,0.0,0,2027-11-18
1053,7.652109460443818,7.3223056906003645,0.32980376984345333,0.1177870606583762,0.0,0,2027-11-19
1054,8.84818716649042,7.190646975471186,1.657540191019235,0.5919786396497269,0.0,0,2027-11-20
1055,7.616571937823365,7.060413375437527,0.5561585623858386,0.19862805799494238,0.0,0,2027-11-21
1056,7.707856771586954,6.931643481525736,0.7762132900612182,0.2772190321647208,0.0,0,2027-11-22
1057,11.053934082146558,6.804375451034462,4.249558631112096,1.517699511111463,0.0,0,2027-11-23
1058,7.0814281638056045,6.678646996227794,0.4027811675778099,0.143850416992075,0.0,0,2027-11-24
1059,8.755774915799186,6.5544953731603615,2.201279542638824,0.7861712652281515,6.919285859468927,1,2027-11-25
1060,7.602366744949527,6.431957370637476,1.170409374312051,0.4180033479685896,0.0,0,2027-11-26
1061,9.434961378866227,6.311069299313871,3.123892079552355,1.1156757426972697,0.0,0,2027-11-27
1062,3.4092283240542107,6.191866980934049,-2.782638656879838,-0.9937995203142279,5.110454749169133,1,2027-11-28
1063,6.173371817820328,6.074385737717565,0.09898608010276377,0.03535217146527278,0.0,0,2027-11-29
1064,7.063828143828161,5.958660381892225,1.1051677619359364,0.3947027721199773,0.0,0,2027-11-30
1065,6.198705124194641,5.844725205378506,0.35397991881613544,0.12642139957719123,0.0,0,2027-12-01
1066,7.3880616607119665,5.7326139696281535,1.655447691083813,0.5912313182442189,0.0,0,2027-12-02
1067,9.069539099651088,5.62235989561987,3.447179204031219,1.2311354300111497,0.0,0,2027-12-03
1068,11.59205872308205,5.51399565401526,6.078063069066792,2.170736810380997,3.455608979317596,1,2027-12-04
1069,6.027549451012506,5.407553355477793,0.619996095534713,0.22142717697668324,0.0,0,2027-12-05
1070,7.1166374991341845,5.3030645411577595,1.8135729579764253,0.6477046278487234,0.0,0,2027-12-06
1071,5.485397461789963,5.2005601733458855,0.28483728844407674,0.1017276030157417,0.0,0,2027-12-07
1072,3.6576896912640002,5.100070626298579,-1.4423809350345786,-0.5151360482266353,0.0,0,2027-12-08
1073,6.700805547502226,5.001625677237353,1.6991798702648728,0.606849953666026,0.0,0,2027-12-09
1074,5.442403404726703,4.905254497525278,0.5371489072014252,0.19183889542908042,0.0,0,2027-12-10
1075,4.400978413201057,4.810985644022725,-0.41000723082166896,-0.14643115386488179,0.0,0,2027-12-11
1076,4.794777956790548,4.718847050625467,0.07593090616508125,0.027118180773243305,0.0,0,2027-12-12
1077,5.025571885774996,4.628866019987277,0.3967058657877183,0.14168066635275656,0.0,0,2027-12-13
1078,6.906590252024998,4.541069215429475,2.3655210365955224,0.844828941641258,0.0,0,2027-12-14
1079,3.6877835659464533,4.455482653040042,-0.7676990870935891,-0.27417824539056757,1.6074834148841888,1,2027-12-15
1080,2.873724380543885,4.372131693964516,-1.4984073134206306,-0.5351454690787967,6.765388249564471,1,2027-12-16
1081,4.131640210029105,4.291041036890966,-0.1594008268618603,-0.05692886673637868,0.0,0,2027-12-17
1082,6.228486602750706,4.212234710731146,2.0162518920195605,0.7200899614355574,0.0,0,2027-12-18
1083,7.518813541042749,4.135736067500284,3.383077473542465,1.2082419548365946,0.0,0,2027-12-19
1084,3.3392681095112904,4.061567775397315,-0.722299665886025,-0.25796416638786607,7.924735278952663,1,2027-12-20
1085,1.9850095471848084,3.98975181208791,-2.0047422649031015,-0.7159793803225363,0.4354552386854708,1,2027-12-21
1086,2.915179853600774,3.9203094581918982,-1.0051296045911244,-0.3589748587825445,4.483780161696143,1,2027-12-22
1087,2.8186783295815863,3.8532612909774198,-1.0345829613958335,-0.3694939147842263,0.0,0,2027-12-23
1088,3.5316116628764247,3.7886271782634537,-0.2570155153870291,-0.09179125549536754,0.0,0,2027-12-24
