t,token,payment,value
808,CC26C9658,card,16.18
809,,cash,8.39
809,CFEDA65E6,card,16.58
809,,cash,1.09
809,C3B497104,card,5.3
809,CD981F6D3,card,3.68
809,,cash,3.29
809,,cash,3.29
809,CB4274BC0,card,3.29
809,,cash,2.18
809,CF096576E,card,1.09
809,C8ECEDD3D,card,8.39
810,C2D05228C,card,24.99
810,,cash,2.39
810,C69742E2A,card,3.29
810,C07ACB7F9,card,4.68
811,CA5E33D48,card,1.89
811,,cash,1.89
812,CE25208D6,card,4.67
812,C808A8EA5,card,6.58
812,C1EC11474,card,1.89
812,CBCF99DC3,card,15.68
813,,cash,2.18
813,,cash,4.78
813,,cash,2.29
813,,cash,14.69
814,,cash,8.45
814,C7245402D,card,2.18
815,,cash,13.17
815,CAEB44F4B,card,30.38
815,C4CECD51A,card,1.99
815,CEB235AE9,card,1.09
815,,cash,3.58
816,C27922677,card,4.98
816,CC5CAAFC6,card,5.58
816,,cash,9.19
816,C0239BB64,card,2.89
816,,cash,11.95
816,C3EA88682,card,10.98
816,CDCDF0C51,card,6.58
817,C7B179220,card,4.53
817,,cash,5.29
817,,cash,3.5
817,C55BDE71D,card,17.84
817,CF3F46CEC,card,1.61
817,C922CF2BB,card,1.89
817,,cash,4.03
818,CCE9BC1D9,card,2.65
818,,cash,10.68
818,,cash,1.69
818,CA9415336,card,5.3
818,C4779D885,card,2.39
818,,cash,7.57
818,C83E8A423,card,1.09
818,,cash,3.87
818,,cash,2.58
818,C5E8E3910,card,3.77
819,,cash,1.89
819,C9AFD04BE,card,2.18
820,,cash,1.59
820,CD76C13DC,card,1.59
820,C75A499AB,card,2.09
821,,cash,8.77
821,,cash,6.19
821,,cash,1.49
822,,cash,2.58
822,C8CB9F626,card,15.19
822,,cash,2.58
823,,cash,13.7
823,C675F4B13,card,2.18
823,C0597D0E2,card,9.67
823,,cash,1.09
823,C4206DC00,card,2.58
823,CE03D25DF,card,4.38
824,,cash,2.09
824,,cash,4.18
824,,cash,1.29
824,C591B3C9B,card,12.39
824,,cash,2.18
824,,cash,2.29
824,,cash,13.39
825,,cash,2.18
825,,cash,8.39
825,,cash,1.09
825,,cash,6.58
825,,cash,1.29
826,,cash,2.49
826,C8746FDA1,card,1.09
826,,cash,7.28
827,,cash,1.49
827,C61EC4E9E,card,1.09
827,C0024D46D,card,5.86
827,,cash,2.18
827,,cash,2.65
827,CDACA295A,card,4.38
827,,cash,2.89
828,C173934F8,card,8.09
828,,cash,1.69
828,C53A80006,card,9.09
828,CF1E089D5,card,3.38
829,C90170FA4,card,4.58
829,C2E4F9573,card,3.78
829,CCC861AC2,card,1.09
829,,cash,11.95
829,C08F5E660,card,1.69
829,CA72C6C3F,card,3.29
829,C4564F58E,card,1.69
829,CE39B7B5D,card,9.19
829,,cash,13.4
830,C200A46FB,card,1.59
830,CBE42CC4A,card,2.29
830,,cash,1.89
830,CFAB1DBE8,card,2.49
831,,cash,3.78
831,C3720A776,card,5.47
831,,cash,13.39
831,C738FB294,card,3.19
831,,cash,3.99
831,,cash,1.39
831,C4E350781,card,25.79
831,CEC6D8D50,card,7.78
831,C8AA4132F,card,9.19
832,C28DC98FE,card,2.78
832,,cash,1.79
832,,cash,1.09
833,,cash,1.69
833,CA1B973BA,card,9.39
833,,cash,5.78
834,CDE287ED8,card,1.09
834,,cash,3.48
834,,cash,1.49
835,CB8CFD035,card,2.29
835,C57065984,card,5.68
835,CF53EDF53,card,4.49
835,C93752522,card,4.58
835,C31ADAAF1,card,3.89
835,CCFE43040,card,1.89
836,,cash,3.78
836,C0C533FEE,card,11.95
836,CAA8B85BD,card,7.18
837,C48C20B0C,card,9.39
837,,cash,1.49
838,,cash,2.65
838,C23699C79,card,21.09
838,CC1A0E5C8,card,1.39
838,,cash,3.18
838,CFE0FF156,card,9.39
838,C9C467725,card,9.19
838,C3A7EFCF4,card,2.65
838,CD8B54243,card,14.78
839,,cash,1.09
839,,cash,3.29
839,CB35CD7B0,card,2.18
839,C51935D0F,card,1.29
839,,cash,3.19
840,C8E0228AD,card,2.39
841,C2C3AAE7C,card,1.99
842,CCA7137CB,card,2.29
842,C68A9BD9A,card,1.09
842,,cash,12.78
842,,cash,2.18
843,,cash,2.18
844,CE1879446,card,1.09
844,C7FBE1A15,card,4.68
844,,cash,5.47
844,CBC2DE9B3,card,1.49
844,,cash,2.98
844,CF89CF4D1,card,2.88
844,C96D37AA0,card,11.16
844,C350BC07F,card,1.09
845,CD34249CE,card,6.72
845,C717ACF9D,card,20.7
845,C0FB1556C,card,7.4
845,,cash,8.26
845,,cash,5.5
845,,cash,6.06
846,C888F2C28,card,1.09
847,C26C7B5E7,card,5.27
848,,cash,3.58
848,C63368105,card,3.38
848,,cash,1.89
848,,cash,2.18
848,C3DDC1272,card,2.88
848,CDC149BC1,card,5.38
849,,cash,4.58
850,C1882676F,card,10.49
850,,cash,1.29
850,,cash,1.89
850,CF329F85C,card,1.09
851,,cash,1.29
851,C2F98C7FA,card,3.29
851,CCDCF4D49,card,1.49
851,C6C07D318,card,4.98
851,C0A3E58D7,card,3.98
851,CA876DEA6,card,3.99
851,C46AD2475,card,3.78
852,,cash,13.7
852,,cash,3.58
852,,cash,4.38
852,,cash,7.88
852,C5DC38480,card,2.29
852,CFBFA0A5F,card,4.58
853,,cash,6.19
854,,cash,3.19
854,,cash,4.58
854,C74D8E51B,card,3.38
855,C130F6AEA,card,10.76
855,CB147F0B9,card,3.38
855,C4F7E7608,card,27.38
855,CEDB6FFC7,card,1.09
855,,cash,23.69
856,,cash,1.09
856,CC85C5134,card,1.69
856,C6694D683,card,1.29
856,C04CB5C52,card,5.99
856,,cash,4.58
857,C413A2BF0,card,2.58
858,,cash,9.09
858,,cash,4.58
858,,cash,22.09
858,CBA1802BC,card,2.18
858,,cash,3.78
858,CF68711DA,card,2.29
859,,cash,5.78
859,,cash,1.29
859,,cash,1.09
859,C6F65E886,card,1.69
859,C0D9C6E55,card,14.69
859,CABD4F424,card,3.29
859,C4A0B7DF3,card,13.39
860,,cash,2.18
860,C867A4911,card,3.78
861,,cash,5.7
861,CC2E954BF,card,1.39
861,C6121DA0E,card,2.39
861,CFF5823DD,card,6.58
862,C9D90A9AC,card,2.98
862,,cash,5.68
863,CD9FFB4CA,card,2.39
863,,cash,1.09
863,,cash,2.18
863,CB4A50627,card,7.47
863,,cash,6.58
864,CF1141545,card,3.29
864,,cash,10.36
864,,cash,2.78
864,CCBBA66B2,card,1.69
864,C69F2EC01,card,10.89
864,C082975D0,card,6.58
865,,cash,2.29
865,,cash,1.89
865,,cash,3.78
865,C81074C9C,card,4.48
865,C1F3FD26B,card,2.29
865,CBD76583A,card,6.27
865,C5BAEA189,card,3.58
865,,cash,22.88
865,C981DAD17,card,5.67
865,C365432E6,card,2.39
865,CD48CB8B5,card,3.79
865,C72C33E04,card,11.95
865,,cash,3.38
865,,cash,1.89
866,,cash,3.29
866,,cash,2.39
866,C89D99E9F,card,6.58
866,,cash,5.47
866,,cash,7.18
866,C647FF38C,card,13.7
866,C02B6795B,card,2.29
866,CA0EEFF2A,card,4.5
868,C3F2544F9,card,4.78
868,CDD5DCA48,card,3.58
869,C7B945007,card,2.58
869,C19CCD9D6,card,1.98
869,,cash,1.79
869,C563BA574,card,16.38
870,,cash,3.89
870,C92AAB092,card,16.59
870,C30E13661,card,9.79
871,CCF19BC30,card,5.58
871,C6D50058F,card,3.79
871,C0B888B5E,card,1.29
871,,cash,8.75
871,C47F796FC,card,1.59
871,CE62E1C4B,card,1.89
872,C8465621A,card,2.18
872,C229DEBE9,card,1.89
872,CC0D471B8,card,1.79
872,C5F0CF777,card,1.69
872,CFD437CC6,card,7.98
872,C9B7BC295,card,5.47
872,C39B24864,card,1.09
872,CD7EACE33,card,8.07
873,C76215782,card,16.49
873,C1459DD51,card,1.69
873,CB2902320,card,3.79
873,C50C8A8FF,card,5.1
873,CEEFF2E4E,card,3.89
874,,cash,2.29
874,C2B6E3DEC,card,1.09
875,CC9A683BB,card,0.99
875,C67DD090A,card,12.15
875,C06158ED9,card,8.29
875,,cash,6.67
876,C42849A67,card,2.58
876,,cash,9.38
876,C7EF26985,card,5.1
877,C1D2AEF54,card,5.38
877,CBB617523,card,12.09
877,C5999FAF2,card,2.29
877,CF7D04041,card,2.29
877,,cash,1.99
877,,cash,4.18
877,CD277D5BE,card,1.89
878,,cash,2.18
878,,cash,25.36
878,,cash,1.79
878,C4B55AC7A,card,5.47
879,,cash,10.98
879,,cash,2.29
879,C25FB0157,card,1.89
879,CC4338726,card,2.29
879,C626A0CF5,card,1.89
879,,cash,2.55
879,C9ED91813,card,5.39
880,C3D1061E2,card,1.8
880,CDB48E7B1,card,1.99
880,,cash,1.04
880,C17B7F2DF,card,1.8
880,CB5EE78AE,card,1.89
880,C5426FE7D,card,12.52
881,CF25D47CC,card,14.56
881,C9095CD9B,card,11.76
881,C2ECC536A,card,8.27
883,CCD04D939,card,1.69
883,C6B3B5E88,card,10.07
883,,cash,1.09
883,CA7AA2A16,card,1.09
883,,cash,1.89
883,CE41939B4,card,4.07
884,,cash,1.29
884,C208804D2,card,1.39
884,CBEC08AA1,card,3.58
885,,cash,1.49
885,,cash,17.07
885,C99661F9E,card,1.89
885,,cash,7.67
885,CD5D5EB3C,card,1.99
885,C740C708B,card,2.0
885,C1244F65A,card,3.79
886,CB07B7C29,card,0.99
886,C4EB3C5F8,card,1.98
887,CECEA4BB7,card,13.09
887,,cash,3.38
887,C295956D5,card,5.96
887,CC791DCA4,card,4.7
887,C65C82273,card,0.99
887,,cash,24.08
887,,cash,2.18
887,C406FB760,card,8.39
887,CDEA63D3F,card,3.39
887,C7CDE828E,card,3.78
888,C1B15085D,card,16.79
888,,cash,1.09
888,C578417FB,card,1.09
888,CF5BC9D4A,card,2.58
889,C93F3E319,card,4.98
889,,cash,19.09
890,CD062EEA7,card,1.89
890,C6E997476,card,22.49
891,,cash,8.45
891,CAB084394,card,1.79
891,C4940C963,card,4.58
892,CE7774F32,card,2.29
892,C85AFD481,card,4.7
892,C23E65A50,card,2.29
892,,cash,2.19
893,C605529FE,card,8.69
893,CFE8DAF4D,card,6.57
893,C9CC4351C,card,3.29
893,C3AFCBAEB,card,0.99
893,CD93300BA,card,8.27
894,,cash,23.09
894,C15A20FD8,card,1.98
894,CB3DA9597,card,4.58
894,C52111B66,card,15.19
894,,cash,9.79
894,C8E80E684,card,3.87
894,,cash,10.49
895,CCAEFF222,card,2.58
896,,cash,2.49
896,C075EC140,card,1.89
897,CA595471F,card,2.18
897,C43CDCCEE,card,7.99
897,CE20452BD,card,24.18
897,C803CD80C,card,1.39
897,C1E7321DB,card,2.19
898,CBCABA7AA,card,6.58
898,C5AE22D79,card,3.59
898,CF91AB2C8,card,4.39
898,C97513887,card,11.58
898,,cash,5.67
899,,cash,2.85
899,,cash,1.79
899,,cash,8.69
899,CAE679912,card,2.29
899,C4C9E1EE1,card,10.08
900,CEAD564B0,card,3.27
900,,cash,3.29
900,,cash,7.78
900,CC57CF9AD,card,1.09
900,,cash,15.4
901,C01EBC4CB,card,17.18
901,CA0224A9A,card,7.27
901,C3E5AD069,card,2.29
901,CDC915638,card,3.29
901,,cash,1.89
902,,cash,7.99
902,CB738AB15,card,1.09
902,,cash,2.49
903,,cash,1.09
903,,cash,10.58
903,C301685D1,card,19.14
904,CCE4D0BA0,card,17.49
904,C6C85917F,card,2.58
905,C0ABC16CE,card,7.18
906,CA8F49C9D,card,1.09
906,,cash,1.59
906,CE562683B,card,6.38
906,,cash,15.15
906,,cash,3.78
906,CC009FD28,card,7.17
906,C5E4042E7,card,15.33
907,CFC78C8B6,card,3.78
907,,cash,5.67
907,,cash,13.15
907,,cash,2.29
907,,cash,1.59
907,C138D28C1,card,1.09
907,,cash,4.34
907,C4FFC346F,card,1.59
908,CEE34BA3E,card,1.42
908,C8C6B038D,card,1.04
908,C2AA3895C,card,3.02
908,,cash,3.22
908,C671294FA,card,2.37
908,C05491A49,card,16.05
908,CA3806018,card,2.08
908,C41B8E9D7,card,21.37
908,,cash,6.82
908,,cash,2.55
910,C1C5E7AC4,card,4.89
911,CBA96C093,card,6.17
911,,cash,9.79
911,CF705CC31,card,12.13
911,C953C5580,card,1.29
911,,cash,23.09
911,CD1AB212E,card,1.89
912,C6FE3A6FD,card,2.18
912,C0E1A2C4C,card,1.09
912,,cash,2.19
912,C4A893BEA,card,4.57
913,CE8C181B9,card,3.58
913,C86F80708,card,3.29
913,C25308CC7,card,1.09
913,CC3671296,card,4.38
913,,cash,3.29
914,,cash,2.19
914,,cash,13.98
914,C3C45ED52,card,1.09
914,CDA7C7321,card,5.58
914,C78B4F8F0,card,2.18
914,,cash,17.49
914,CB523C41E,card,6.76
914,,cash,3.67
915,,cash,2.29
915,,cash,1.09
915,C2E01DEDA,card,2.39
915,CCC3824A9,card,2.29
916,C6A70AA78,card,4.38
916,C08A73037,card,6.58
917,CA6DFB986,card,9.13
917,,cash,1.79
917,CE34E8524,card,5.99
917,C81850AF3,card,1.59
917,C1FBD9042,card,11.18
918,,cash,1.49
918,,cash,8.39
918,CFA63E5BF,card,4.78
918,,cash,1.79
918,,cash,6.96
918,,cash,22.49
918,,cash,4.74
918,C117845CA,card,1.09
919,,cash,10.51
919,C4DE75168,card,8.75
919,CEC1FD727,card,7.58
919,C8A565CF6,card,3.18
919,,cash,1.09
919,CC6C52814,card,4.58
919,C64FDB1E3,card,4.98
920,,cash,3.59
920,CA16CBD01,card,11.6
921,C3FA302D0,card,1.09
921,CDDDB88AF,card,2.18
921,C7C120E7E,card,4.39
921,C1A4A97CD,card,2.09
921,,cash,3.78
922,,cash,8.69
922,CF4F0E93A,card,9.79
923,C93276E89,card,3.78
923,C315FF458,card,5.7
923,,cash,5.27
924,C6DCEC3E6,card,1.09
924,,cash,1.09
924,CAA3DCF04,card,2.38
925,,cash,23.79
925,CE6ACDAA2,card,1.89
925,,cash,1.89
925,C231BA9C0,card,1.09
925,,cash,6.97
925,C5F8AB56E,card,6.58
926,,cash,25.98
926,C9BF9808C,card,1.89
929,,cash,1.79
929,,cash,8.09
929,C769F15F9,card,8.69
930,C14D79B48,card,4.18
930,CB30EE107,card,2.19
931,C514566D6,card,23.09
931,,cash,7.77
931,C8DB47274,card,4.47
932,,cash,17.49
932,,cash,1.09
932,C685BC761,card,6.38
934,,cash,3.38
934,CA4CAD28F,card,12.78
935,,cash,5.07
935,CE139DE2D,card,8.89
935,C7F7027FC,card,4.44
935,,cash,4.68
935,CBBDF331A,card,8.29
936,C5A17B8E9,card,9.87
936,CF84E3EB8,card,7.69
936,C96868477,card,7.39
936,,cash,1.51
936,,cash,25.64
936,C712C1964,card,8.64
937,C0F649F33,card,2.29
937,CAD9BE482,card,7.99
937,,cash,2.29
938,CEA0AF020,card,5.99
938,C884179FF,card,17.38
938,,cash,3.58
938,,cash,2.58
939,C62E8CAEC,card,2.29
939,C011F50BB,card,4.58
939,,cash,2.58
939,C3D8E5FD9,card,2.29
939,CDBC6A5A8,card,2.58
939,,cash,13.58
939,,cash,1.09
940,,cash,2.58
940,C54A4BC54,card,19.38
940,CF2DB0223,card,7.99
941,C91138BF2,card,13.89
941,C2F4A1141,card,4.08
941,CCD829710,card,1.89
941,C6BB91CEF,card,2.39
941,,cash,2.88
942,CA828E80D,card,22.88
942,C465F71DC,card,2.18
942,,cash,2.29
942,C82CE7D7A,card,15.4
942,,cash,1.89
943,CBF3D4898,card,1.89
943,C5D75CE57,card,3.38
943,CFBAC5426,card,3.59
943,C99E4DDF5,card,3.57
943,,cash,3.29
943,CD653A913,card,1.69
944,,cash,3.58
944,C12C2B4B1,card,3.59
944,CB0F93A00,card,2.29
945,C4F3183DF,card,3.58
945,CED6809AE,card,6.23
945,C8BA08F7D,card,20.59
945,,cash,6.58
945,CC80F9A9B,card,7.18
945,C6646E06A,card,3.78
946,,cash,3.58
946,CA2B5EF88,card,16.67
947,,cash,8.39
947,CDF24FB16,card,2.29
947,C7D5B40E5,card,15.19
947,,cash,12.09
948,,cash,13.98
948,,cash,15.15
949,CF6395BA1,card,4.47
949,C9471A170,card,3.59
950,C32A826CF,card,13.69
950,CD0E0AC9E,card,7.18
950,C6F17326D,card,1.09
950,C0D4FB83C,card,12.87
950,,cash,4.58
950,,cash,20.59
950,CE7F50D29,card,2.78
950,,cash,3.08
950,C246418B7,card,2.29
950,,cash,2.29
950,,cash,3.78
950,CFF0A6DA4,card,3.28
951,C9D42F373,card,1.79
951,C3B7978C2,card,1.49
952,CD9B1FE91,card,1.39
952,,cash,2.29
952,,cash,12.69
952,CB457538E,card,6.58
952,C528FD95D,card,4.58
952,CF0C65F2C,card,7.18
952,C8EFEA4FB,card,9.09
952,,cash,3.78
953,CCB6DB019,card,3.68
953,,cash,4.58
953,C07DCBFA7,card,4.37
953,CA6130576,card,5.67
953,,cash,4.18
953,CE2821094,card,2.49
954,,cash,1.69
954,,cash,16.74
954,,cash,2.78
954,,cash,2.98
954,CF997712F,card,5.78
954,,cash,1.79
955,C36067C4D,card,5.87
955,CD43EC21C,card,1.79
955,C72754BEB,card,2.18
955,,cash,1.09
955,CAEE45709,card,3.79
955,C4D1CDCD8,card,1.89
955,CEB532297,card,4.38
955,C898BA866,card,2.65
955,,cash,3.67
955,,cash,4.98
955,C64313D53,card,1.09
956,C02698322,card,4.98
956,,cash,3.59
956,C3ED88E40,card,16.78
956,CDD0F141F,card,5.3
956,,cash,2.29
956,C197EE3BD,card,2.65
956,CB7B5690C,card,28.63
956,C55EDEEDB,card,6.58
956,CF42474AA,card,3.18
956,,cash,4.67
956,,cash,6.18
956,,cash,1.09
957,,cash,4.98
957,,cash,1.79
957,,cash,8.39
957,C47A9A043,card,2.29
957,,cash,3.58
957,,cash,13.69
957,,cash,1.39
957,,cash,3.29
957,,cash,1.49
957,,cash,3.78
957,,cash,21.36
957,,cash,2.98
957,CD79C1B9A,card,8.09
958,C75D36169,card,1.09
958,C140BE738,card,9.69
958,,cash,15.25
958,C507AF246,card,8.29
958,CEEB17815,card,7.49
959,C8CE9C1E4,card,1.79
959,C2B2047B3,card,10.49
959,CC958CD02,card,2.18
959,,cash,3.79
959,C05C7D8A0,card,8.39
959,,cash,3.78
959,,cash,3.09
960,CE06D2D9D,card,4.58
960,C7EA5B36C,card,6.47
960,C1CDC393B,card,1.29
960,,cash,4.47
960,,cash,12.17
960,,cash,4.58
960,,cash,2.85
960,C33F299B6,card,7.16
960,CD2291F05,card,17.09
960,C706064D4,card,15.19
960,,cash,4.18
960,,cash,3.27
961,C4B07F9C1,card,15.98
961,,cash,3.29
961,,cash,6.58
961,,cash,2.98
961,,cash,6.47
962,C621C565C,card,16.18
962,,cash,1.29
962,,cash,6.08
962,C3CC3AB49,card,12.06
962,CDAFA3118,card,1.69
962,C7932B6D7,card,8.09
962,C17693CA6,card,1.49
963,,cash,1.09
963,C53D80BC4,card,3.59
963,CF2109193,card,12.65
963,C90471762,card,2.88
963,,cash,3.59
963,CCCB6E280,card,8.39
963,C6AED685F,card,8.69
963,C0925EE2E,card,11.65
964,CA75C77FD,card,4.58
964,,cash,23.19
964,,cash,9.09
965,,cash,4.98
966,,cash,8.38
968,CBE72D408,card,1.49
968,C5CA95DC7,card,1.79
968,CFAE1A396,card,8.29
968,,cash,1.29
969,C3750AF34,card,1.29
969,,cash,3.89
969,C73BFBA52,card,17.59
970,C11F60021,card,1.39
970,,cash,3.78
970,,cash,3.59
970,CEC9D951E,card,4.19
970,,cash,4.19
970,,cash,2.18
971,,cash,9.48
971,,cash,2.55
971,C03B2F5A9,card,12.29
971,CA1E97B78,card,4.36
971,,cash,2.64
971,CDE584686,card,3.4
972,C7C90CC55,card,8.89
972,C1AC75224,card,5.3
973,,cash,24.57
973,C57362142,card,8.69
973,CF56EA711,card,12.65
973,C93A52CE0,card,12.99
973,C31DDB2BF,card,3.88
974,CD014380E,card,3.78
974,C6E4C81DD,card,8.47
974,,cash,3.79
974,,cash,6.18
975,,cash,3.57
975,CE72A9899,card,2.65
975,,cash,2.39
975,,cash,1.79
975,CC1D0EDF6,card,12.09
976,C60077345,card,3.29
977,CFE3FF914,card,4.67
977,,cash,4.18
977,C3AAEC4B2,card,1.79
977,CD8E54A01,card,13.5
978,C771DD3D0,card,1.09
978,C155459AF,card,2.39
978,CB38CDF7E,card,6.19
978,C51C324CD,card,12.65
978,,cash,3.08
978,,cash,3.29
979,C2C6AB63A,card,2.29
980,CCAA13F89,card,1.69
980,,cash,2.49
980,C07100B17,card,1.09
980,CA54890E6,card,1.29
981,,cash,13.46
981,,cash,9.69
981,C7FEEE5D3,card,2.1
982,C1E256BA2,card,1.69
982,,cash,4.87
982,,cash,14.54
982,,cash,1.98
983,C9703426E,card,2.65
983,C353BC83D,card,3.29
984,,cash,8.89
984,C71AAD75B,card,5.3
984,,cash,8.39
985,,cash,1.79
985,C4C502848,card,0.99
985,CEA88AE07,card,3.29
985,C88BF37D6,card,1.69
986,C26F7BDA5,card,3.58
987,CC52E0374,card,13.48
987,C636688C3,card,2.18
987,C019D0E92,card,3.78
988,C9FD59461,card,1.09
989,,cash,3.78
989,,cash,1.89
989,,cash,8.98
989,,cash,4.98
990,CB6EAF4FC,card,6.58
990,,cash,1.69
990,CF359C01A,card,2.29
990,C919049E9,card,7.16
990,,cash,3.38
991,CCDFF5577,card,4.7
991,,cash,12.65
992,C0A6E2095,card,1.89
992,CA8A6A664,card,4.58
992,C46DD2C33,card,7.99
992,CE515B582,card,13.5
993,C834C3B51,card,3.38
993,C21848120,card,8.39
994,CBFBB06FF,card,10.84
994,C5DF38C4E,card,2.49
994,,cash,6.58
994,,cash,3.29
994,,cash,4.78
996,CD6D0670A,card,1.69
996,,cash,1.59
997,C133F72A8,card,15.98
997,,cash,3.78
998,C4FAE7E36,card,3.77
998,,cash,3.78
999,,cash,4.74
999,,cash,2.0
999,CC88C58F2,card,1.7
999,C66C4DE41,card,14.2
999,C04FB2410,card,1.23
999,CA333ADEF,card,1.04
999,,cash,1.88
999,CDFA2B90D,card,16.62
1000,C7DD93EDC,card,2.29
1000,C1C1184AB,card,1.69
1000,CBA480A7A,card,2.65
1000,,cash,1.09
1001,CF6B71998,card,3.39
1001,,cash,18.38
1001,,cash,5.07
1002,,cash,8.37
1002,C6F95F044,card,3.39
1002,C0DCC7613,card,3.98
1003,CAC04FFE2,card,1.79
1004,,cash,0.99
1004,,cash,23.89
1004,C86AA50DF,card,1.29
1004,,cash,16.58
1004,CC3195C7D,card,3.99
1004,C6151A5CC,card,2.58
1004,CFF882B9B,card,7.77
1005,C9DC0B16A,card,0.99
1005,C3BF73739,card,1.79
1005,CDA2FBC88,card,1.09
1005,C78660247,card,14.08
1005,,cash,4.58
1005,,cash,3.79
1005,C530D97B4,card,1.09
1006,CF1441D03,card,2.18
1006,,cash,1.29
1006,C2DB3E8A1,card,3.39
1006,,cash,13.68
1006,C6A22F7CF,card,5.99
1007,C08597D9E,card,4.58
1007,CA691C36D,card,3.79
1007,C44C8493C,card,3.28
1008,CE300CE8B,card,9.98
1008,,cash,2.29
1008,C1F6FDA29,card,1.29
1008,,cash,12.68
1008,C5BDEA9B7,card,1.09
1008,CFA152F06,card,3.39
1008,,cash,23.08
1009,C36843AA4,card,19.67
1009,,cash,5.27
1009,,cash,2.18
1009,,cash,7.58
1010,CAF621560,card,1.29
1010,C4D9A9B3F,card,8.39
1010,CEBD1E08E,card,9.19
1010,C8A08665D,card,2.39
1011,,cash,1.09
1011,,cash,7.98
1011,C64AFFB4A,card,1.59
1012,C02E64119,card,2.29
1012,CA11EC6E8,card,1.09
1012,C3F554CA7,card,2.18
1012,CDD8DD276,card,17.27
1012,C7BC45BC5,card,2.18
1012,C19FCA194,card,3.48
1013,,cash,20.57
1013,,cash,12.65
1013,CF4A23281,card,3.78
1013,C92DAB850,card,6.88
1013,,cash,1.09
1014,CCF4987FE,card,1.09
1014,C6D800D4D,card,6.78
1015,C0BB8931C,card,7.87
1015,,cash,20.2
1015,C48279EBA,card,5.99
1015,,cash,1.79
1015,,cash,2.98
1016,C22CDF397,card,5.58
1017,,cash,2.79
1017,C5F3CFF35,card,13.89
1018,,cash,1.79
1018,C9BABCA53,card,3.68
1019,C39E25022,card,1.09
1019,,cash,1.09
1020,,cash,1.29
1020,,cash,3.08
1020,,cash,4.58
1020,C50F8B0BD,card,5.99
1021,,cash,4.74
1021,C8D67BFDB,card,2.18
1021,C2B9E05AA,card,4.7
1021,CC9D68B79,card,1.79
1022,C680D10C8,card,1.59
1022,C06459687,card,2.18
1023,CA47C1C56,card,10.47
1024,C42B36225,card,3.39
1024,CE0EBEBF4,card,6.57
1024,C7F227143,card,1.09
1024,C1D5AF712,card,3.78
1024,CBB917CE1,card,1.69
1025,C59C9C2B0,card,1.09
1026,CF800480F,card,16.47
1026,C9638D1DE,card,2.98
1026,,cash,1.09
1027,,cash,2.39
1027,C70DE22CB,card,4.47
1027,,cash,12.25
1028,,cash,5.37
1028,C4B85B438,card,8.75
1028,,cash,2.79
1028,,cash,1.59
1029,,cash,5.47
1029,CC4638EE4,card,1.09
1029,C629A14B3,card,1.09
1029,,cash,14.99
1030,C9F09E3D1,card,2.59
1030,C3D4069A0,card,2.09
1030,,cash,8.09
1030,,cash,1.29
1030,C17E7FA9D,card,3.39
1031,CB61E406C,card,3.39
1031,C5456C63B,card,9.19
1032,CF28D4F8A,card,1.79
1032,,cash,26.08
1033,,cash,2.18
1033,CCD34A0E7,card,8.67
1034,,cash,2.08
1034,C09A3AC05,card,1.42
1034,CA7DA35D4,card,12.9
1034,,cash,2.08
1034,CE4490172,card,3.22
1034,,cash,8.92
1035,C20B80C90,card,3.58
1035,,cash,13.29
1036,C5D27183E,card,2.18
1036,,cash,10.48
1037,,cash,1.79
1039,,cash,1.79
1039,CD605F2FA,card,2.59
1039,C743C7849,card,3.18
1039,,cash,15.19
1039,CB0AB47D7,card,3.18
1039,C4EE3CDA6,card,2.85
1039,,cash,1.59
1039,,cash,16.19
1039,C29895E93,card,5.68
1040,CC7C1A462,card,2.29
1040,,cash,1.69
1040,C0430B380,card,1.89
1040,CA267395F,card,1.49
1040,,cash,8.29
1040,CDED604FD,card,8.75
1040,C7D0E8A4C,card,2.29
1040,,cash,3.58
1041,,cash,17.17
1041,,cash,1.09
1041,CF5EB6508,card,3.99
1041,,cash,11.99
1041,C325A7096,card,1.98
1041,CD092F665,card,16.24
1042,C6EC97C34,card,7.98
1042,,cash,9.97
1043,CAB384B52,card,5.58
1044,C4970D121,card,3.58
1044,CE7A756F0,card,3.39
1044,,cash,4.16
1044,C2416221E,card,3.99
1044,,cash,3.28
1044,C608531BC,card,4.7
1044,CFEBDB70B,card,9.99
1045,C9CF43CDA,card,1.09
1045,C3B2C82A9,card,8.09
1045,,cash,10.67
1046,C779B8E37,card,28.27
1046,,cash,3.39
1046,CB40A9D55,card,2.58
1047,C5241E324,card,7.78
1047,CF07868F3,card,1.79
1047,,cash,2.59
1047,C2CE77411,card,2.18
1047,CCB1FFDE0,card,2.59
1047,C695643BF,card,1.49
1047,C078EC90E,card,9.79
1047,,cash,3.39
1047,,cash,1.49
1048,CE2345A7B,card,1.98
1048,,cash,3.39
1048,C1EA32999,card,1.79
1048,CBCDBAF68,card,8.29
1049,,cash,3.78
1049,CF94ABAF6,card,7.59
1049,,cash,3.78
1050,,cash,2.18
1050,,cash,8.39
1050,C722895B2,card,6.58
1051,,cash,1.99
1051,,cash,1.69
1051,,cash,4.38
1052,CEB056C7E,card,3.99
1053,C893DF5CD,card,7.17
1053,,cash,1.49
1053,,cash,8.09
1053,C63E3473A,card,2.18
1053,C021BCC89,card,5.18
1054,CA0525258,card,13.89
1054,,cash,17.79
1054,CDCC121E6,card,1.49
