uid,on_hand,date
PH-OTC-002,4,2027-07-11
PH-OTC-010,0,2027-07-11
PH-OTC-012,2,2027-07-11
PH-TOI-002,2,2027-07-11
PH-TOI-003,5,2027-07-11
PH-TOI-012,3,2027-07-11
PH-VIT-001,3,2027-07-11
PH-VIT-002,5,2027-07-11
PH-VIT-003,2,2027-07-11
PH-VIT-010,2,2027-07-11
PH-VIT-011,3,2027-07-11
PH-VIT-012,0,2027-07-11
PH-WEL-002,4,2027-07-11
PH-WEL-003,1,2027-07-11
PH-WEL-010,1,2027-07-11
PH-WEL-011,1,2027-07-11
PH-WEL-012,1,2027-07-11
PP-CNG-004,117,2027-07-11
PP-CNG-005,56,2027-07-11
PP-CNG-006,181,2027-07-11
PP-CNG-007,241,2027-07-11
PP-OIL-005,43,2027-07-11
PP-PAS-011,59,2027-07-11
SC-CAN-002,8,2027-07-11
SC-CAN-010,2,2027-07-11
SC-CAN-011,3,2027-07-11
SC-CAN-012,6,2027-07-11
SC-CHO-002,4,2027-07-11
SC-CHO-003,1,2027-07-11
SC-CHO-010,11,2027-07-11
SC-CHO-011,2,2027-07-11
SC-CHO-012,32,2027-07-11
SC-COO-002,10,2027-07-11
SC-COO-003,12,2027-07-11
SC-COO-010,3,2027-07-11
SC-COO-011,7,2027-07-11
SC-COO-012,2,2027-07-11
SC-NUT-002,7,2027-07-11
SC-NUT-003,11,2027-07-11
SC-NUT-010,3,2027-07-11
SC-NUT-011,5,2027-07-11
SC-SAV-003,12,2027-07-11
SC-SAV-010,13,2027-07-11
SF-FFF-009,4,2027-07-11
SF-SHL-009,7,2027-07-11
SF-SPR-004,60,2027-07-11
SF-SPR-007,26,2027-07-11
SF-SPR-008,20,2027-07-11
SF-SPR-009,9,2027-07-11
AB-SPI-001,1,2027-07-12
AB-SPI-002,2,2027-07-12
AB-SPI-003,16,2027-07-12
AB-SPI-004,5,2027-07-12
AB-SPI-005,1,2027-07-12
AB-SPI-006,2,2027-07-12
AB-SPI-007,4,2027-07-12
AB-SPI-008,3,2027-07-12
AB-SPI-009,3,2027-07-12
AB-SPI-010,6,2027-07-12
AB-SPI-011,3,2027-07-12
AB-SPI-012,2,2027-07-12
AB-WIN-001,2,2027-07-12
AB-WIN-002,2,2027-07-12
AB-WIN-003,3,2027-07-12
AB-WIN-004,3,2027-07-12
AB-WIN-005,8,2027-07-12
AB-WIN-010,1,2027-07-12
AB-WIN-011,3,2027-07-12
AB-WIN-012,3,2027-07-12
BB-BKG-007,319,2027-07-12
BB-BKG-008,0,2027-07-12
BB-BKG-009,89,2027-07-12
BB-FBR-009,130,2027-07-12
BB-PAS-007,10,2027-07-12
BB-PAS-008,108,2027-07-12
BN-BTW-003,16,2027-07-12
BN-BTW-009,474,2027-07-12
BN-COF-004,15,2027-07-12
BN-COF-009,57,2027-07-12
BN-JUI-002,21,2027-07-12
BN-JUI-006,77,2027-07-12
DE-CRE-007,79,2027-07-12
DE-CRE-009,119,2027-07-12
DE-MIL-007,278,2027-07-12
DE-MIL-008,11,2027-07-12
DE-MIL-009,740,2027-07-12
DE-YOG-008,30,2027-07-12
FF-DES-009,16,2027-07-12
FF-FVG-007,36,2027-07-12
FF-FVG-008,272,2027-07-12
FF-FVG-009,26,2027-07-12
FF-ICE-008,22,2027-07-12
FF-ICE-009,148,2027-07-12
FP-FRU-005,53,2027-07-12
FP-HER-007,73,2027-07-12
FP-HER-008,52,2027-07-12
FP-HER-009,138,2027-07-12
FP-VEG-007,128,2027-07-12
FP-VEG-008,70,2027-07-12
HC-CAG-001,1,2027-07-12
HC-CAG-002,3,2027-07-12
HC-CAG-003,3,2027-07-12
HC-CAG-010,2,2027-07-12
HC-CAG-011,0,2027-07-12
HC-CAG-012,3,2027-07-12
HC-DET-001,2,2027-07-12
HC-DET-003,1,2027-07-12
HC-DET-005,0,2027-07-12
HC-DET-010,1,2027-07-12
HC-DET-011,2,2027-07-12
HC-DET-012,3,2027-07-12
HC-KIT-003,3,2027-07-12
HC-KIT-010,2,2027-07-12
HC-KIT-011,0,2027-07-12
HC-KIT-012,2,2027-07-12
HC-PAP-001,5,2027-07-12
HC-PAP-010,0,2027-07-12
HC-PAP-011,1,2027-07-12
HC-PAP-012,1,2027-07-12
MP-CHI-007,48,2027-07-12
MP-POR-007,32,2027-07-12
MP-PRM-006,40,2027-07-12
MP-PRM-007,267,2027-07-12
MP-PRM-008,17,2027-07-12
MP-PRM-009,17,2027-07-12
PH-HYG-001,3,2027-07-12
PH-HYG-003,0,2027-07-12
PH-HYG-012,0,2027-07-12
PH-OTC-002,3,2027-07-12
PH-OTC-010,-1,2027-07-12
PH-OTC-012,2,2027-07-12
PH-TOI-002,2,2027-07-12
PH-TOI-003,5,2027-07-12
PH-TOI-012,3,2027-07-12
PH-VIT-001,2,2027-07-12
PH-VIT-002,5,2027-07-12
PH-VIT-003,2,2027-07-12
PH-VIT-010,2,2027-07-12
PH-VIT-011,3,2027-07-12
PH-VIT-012,0,2027-07-12
PH-WEL-002,4,2027-07-12
PH-WEL-003,0,2027-07-12
PH-WEL-010,1,2027-07-12
PH-WEL-011,1,2027-07-12
PH-WEL-012,0,2027-07-12
PP-CNG-004,107,2027-07-12
PP-CNG-005,56,2027-07-12
PP-CNG-006,170,2027-07-12
PP-CNG-007,230,2027-07-12
PP-OIL-005,40,2027-07-12
PP-PAS-011,57,2027-07-12
SC-CAN-002,8,2027-07-12
SC-CAN-010,2,2027-07-12
SC-CAN-011,2,2027-07-12
SC-CAN-012,6,2027-07-12
SC-CHO-002,4,2027-07-12
SC-CHO-003,1,2027-07-12
SC-CHO-010,10,2027-07-12
SC-CHO-011,0,2027-07-12
SC-CHO-012,32,2027-07-12
SC-COO-002,10,2027-07-12
SC-COO-003,12,2027-07-12
SC-COO-010,3,2027-07-12
SC-COO-011,7,2027-07-12
SC-COO-012,0,2027-07-12
SC-NUT-002,7,2027-07-12
SC-NUT-003,11,2027-07-12
SC-NUT-010,3,2027-07-12
SC-NUT-011,4,2027-07-12
SC-SAV-003,12,2027-07-12
SC-SAV-010,13,2027-07-12
SF-FFF-009,4,2027-07-12
SF-SHL-009,7,2027-07-12
SF-SPR-004,56,2027-07-12
SF-SPR-007,22,2027-07-12
SF-SPR-008,18,2027-07-12
SF-SPR-009,3,2027-07-12
AB-SPI-001,0,2027-07-13
AB-SPI-002,2,2027-07-13
AB-SPI-003,16,2027-07-13
AB-SPI-004,5,2027-07-13
AB-SPI-005,0,2027-07-13
AB-SPI-006,2,2027-07-13
AB-SPI-007,4,2027-07-13
AB-SPI-008,3,2027-07-13
AB-SPI-009,3,2027-07-13
AB-SPI-010,6,2027-07-13
AB-SPI-011,3,2027-07-13
AB-SPI-012,2,2027-07-13
AB-WIN-001,2,2027-07-13
AB-WIN-002,1,2027-07-13
AB-WIN-003,3,2027-07-13
AB-WIN-004,3,2027-07-13
AB-WIN-005,7,2027-07-13
AB-WIN-010,1,2027-07-13
AB-WIN-011,2,2027-07-13
AB-WIN-012,3,2027-07-13
BB-BKG-007,305,2027-07-13
BB-BKG-008,0,2027-07-13
BB-BKG-009,72,2027-07-13
BB-FBR-009,94,2027-07-13
BB-PAS-007,3,2027-07-13
BB-PAS-008,90,2027-07-13
BN-BTW-003,8,2027-07-13
BN-BTW-009,443,2027-07-13
BN-COF-004,9,2027-07-13
BN-COF-009,49,2027-07-13
BN-JUI-002,20,2027-07-13
BN-JUI-006,71,2027-07-13
DE-CRE-007,75,2027-07-13
DE-CRE-009,117,2027-07-13
DE-MIL-007,213,2027-07-13
DE-MIL-008,10,2027-07-13
DE-MIL-009,643,2027-07-13
DE-YOG-008,19,2027-07-13
FF-DES-009,12,2027-07-13
FF-FVG-007,27,2027-07-13
FF-FVG-008,240,2027-07-13
FF-FVG-009,26,2027-07-13
FF-ICE-008,19,2027-07-13
FF-ICE-009,141,2027-07-13
FP-FRU-005,42,2027-07-13
FP-HER-007,68,2027-07-13
FP-HER-008,32,2027-07-13
FP-HER-009,118,2027-07-13
FP-VEG-007,116,2027-07-13
FP-VEG-008,47,2027-07-13
HC-CAG-001,1,2027-07-13
HC-CAG-002,3,2027-07-13
HC-CAG-003,2,2027-07-13
HC-CAG-010,2,2027-07-13
HC-CAG-011,0,2027-07-13
HC-CAG-012,3,2027-07-13
HC-DET-001,2,2027-07-13
HC-DET-003,1,2027-07-13
HC-DET-005,0,2027-07-13
HC-DET-010,1,2027-07-13
HC-DET-011,1,2027-07-13
HC-DET-012,3,2027-07-13
HC-KIT-003,2,2027-07-13
HC-KIT-010,2,2027-07-13
HC-KIT-011,0,2027-07-13
HC-KIT-012,1,2027-07-13
HC-PAP-001,5,2027-07-13
HC-PAP-010,0,2027-07-13
HC-PAP-011,0,2027-07-13
HC-PAP-012,1,2027-07-13
MP-CHI-007,39,2027-07-13
MP-POR-007,26,2027-07-13
MP-PRM-006,36,2027-07-13
MP-PRM-007,218,2027-07-13
MP-PRM-008,11,2027-07-13
MP-PRM-009,15,2027-07-13
PH-HYG-001,2,2027-07-13
PH-HYG-003,0,2027-07-13
PH-HYG-012,0,2027-07-13
PH-OTC-002,3,2027-07-13
PH-OTC-010,-1,2027-07-13
PH-OTC-012,2,2027-07-13
PH-TOI-002,2,2027-07-13
PH-TOI-003,5,2027-07-13
PH-TOI-012,1,2027-07-13
PH-VIT-001,2,2027-07-13
PH-VIT-002,5,2027-07-13
PH-VIT-003,2,2027-07-13
PH-VIT-010,1,2027-07-13
PH-VIT-011,3,2027-07-13
PH-VIT-012,0,2027-07-13
PH-WEL-002,4,2027-07-13
PH-WEL-003,0,2027-07-13
PH-WEL-010,0,2027-07-13
PH-WEL-011,0,2027-07-13
PH-WEL-012,0,2027-07-13
PP-CNG-004,93,2027-07-13
PP-CNG-005,52,2027-07-13
PP-CNG-006,140,2027-07-13
PP-CNG-007,199,2027-07-13
PP-OIL-005,40,2027-07-13
PP-PAS-011,54,2027-07-13
SC-CAN-002,6,2027-07-13
SC-CAN-010,1,2027-07-13
SC-CAN-011,2,2027-07-13
SC-CAN-012,6,2027-07-13
SC-CHO-002,3,2027-07-13
SC-CHO-003,1,2027-07-13
SC-CHO-010,10,2027-07-13
SC-CHO-011,0,2027-07-13
SC-CHO-012,31,2027-07-13
SC-COO-002,10,2027-07-13
SC-COO-003,12,2027-07-13
SC-COO-010,3,2027-07-13
SC-COO-011,7,2027-07-13
SC-COO-012,0,2027-07-13
SC-NUT-002,7,2027-07-13
SC-NUT-003,9,2027-07-13
SC-NUT-010,3,2027-07-13
SC-NUT-011,4,2027-07-13
SC-SAV-003,11,2027-07-13
SC-SAV-010,10,2027-07-13
SF-FFF-009,4,2027-07-13
SF-SHL-009,7,2027-07-13
SF-SPR-004,38,2027-07-13
SF-SPR-007,19,2027-07-13
SF-SPR-008,15,2027-07-13
SF-SPR-009,2,2027-07-13
AB-SPI-001,5,2027-07-14
AB-SPI-002,2,2027-07-14
AB-SPI-003,16,2027-07-14
AB-SPI-004,12,2027-07-14
AB-SPI-005,1,2027-07-14
AB-SPI-006,4,2027-07-14
AB-SPI-007,6,2027-07-14
AB-SPI-008,5,2027-07-14
AB-SPI-009,7,2027-07-14
AB-SPI-010,9,2027-07-14
AB-SPI-011,3,2027-07-14
AB-SPI-012,2,2027-07-14
AB-WIN-001,4,2027-07-14
AB-WIN-002,3,2027-07-14
AB-WIN-003,3,2027-07-14
AB-WIN-004,4,2027-07-14
AB-WIN-005,17,2027-07-14
AB-WIN-010,2,2027-07-14
AB-WIN-011,2,2027-07-14
AB-WIN-012,3,2027-07-14
BB-BKG-007,450,2027-07-14
BB-BKG-008,14,2027-07-14
BB-BKG-009,270,2027-07-14
BB-FBR-009,210,2027-07-14
BB-PAS-007,63,2027-07-14
BB-PAS-008,300,2027-07-14
BN-BTW-003,44,2027-07-14
BN-BTW-009,688,2027-07-14
BN-COF-004,48,2027-07-14
BN-COF-009,127,2027-07-14
BN-JUI-002,27,2027-07-14
BN-JUI-006,117,2027-07-14
DE-CRE-007,183,2027-07-14
DE-CRE-009,177,2027-07-14
DE-MIL-007,627,2027-07-14
DE-MIL-008,18,2027-07-14
DE-MIL-009,1350,2027-07-14
DE-YOG-008,55,2027-07-14
FF-DES-009,37,2027-07-14
FF-FVG-007,51,2027-07-14
FF-FVG-008,504,2027-07-14
FF-FVG-009,38,2027-07-14
FF-ICE-008,35,2027-07-14
FF-ICE-009,294,2027-07-14
FP-FRU-005,86,2027-07-14
FP-HER-007,155,2027-07-14
FP-HER-008,337,2027-07-14
FP-HER-009,313,2027-07-14
FP-VEG-007,215,2027-07-14
FP-VEG-008,228,2027-07-14
HC-CAG-001,3,2027-07-14
HC-CAG-002,3,2027-07-14
HC-CAG-003,4,2027-07-14
HC-CAG-010,2,2027-07-14
HC-CAG-011,2,2027-07-14
HC-CAG-012,3,2027-07-14
HC-DET-001,2,2027-07-14
HC-DET-003,2,2027-07-14
HC-DET-005,2,2027-07-14
HC-DET-010,5,2027-07-14
HC-DET-011,1,2027-07-14
HC-DET-012,3,2027-07-14
HC-KIT-003,2,2027-07-14
HC-KIT-010,6,2027-07-14
HC-KIT-011,2,2027-07-14
HC-KIT-012,3,2027-07-14
HC-PAP-001,6,2027-07-14
HC-PAP-010,1,2027-07-14
HC-PAP-011,3,2027-07-14
HC-PAP-012,1,2027-07-14
MP-CHI-007,98,2027-07-14
MP-POR-007,38,2027-07-14
MP-PRM-006,51,2027-07-14
MP-PRM-007,430,2027-07-14
MP-PRM-008,16,2027-07-14
MP-PRM-009,59,2027-07-14
PH-HYG-001,3,2027-07-14
PH-HYG-003,2,2027-07-14
PH-HYG-012,0,2027-07-14
PH-OTC-002,3,2027-07-14
PH-OTC-010,6,2027-07-14
PH-OTC-012,10,2027-07-14
PH-TOI-002,2,2027-07-14
PH-TOI-003,5,2027-07-14
PH-TOI-012,4,2027-07-14
PH-VIT-001,3,2027-07-14
PH-VIT-002,6,2027-07-14
PH-VIT-003,2,2027-07-14
PH-VIT-010,1,2027-07-14
PH-VIT-011,5,2027-07-14
PH-VIT-012,3,2027-07-14
PH-WEL-002,4,2027-07-14
PH-WEL-003,3,2027-07-14
PH-WEL-010,3,2027-07-14
PH-WEL-011,1,2027-07-14
PH-WEL-012,11,2027-07-14
PP-CNG-004,247,2027-07-14
PP-CNG-005,100,2027-07-14
PP-CNG-006,239,2027-07-14
PP-CNG-007,408,2027-07-14
PP-OIL-005,39,2027-07-14
PP-PAS-011,66,2027-07-14
SC-CAN-002,13,2027-07-14
SC-CAN-010,2,2027-07-14
SC-CAN-011,6,2027-07-14
SC-CAN-012,18,2027-07-14
SC-CHO-002,5,2027-07-14
SC-CHO-003,5,2027-07-14
SC-CHO-010,15,2027-07-14
SC-CHO-011,4,2027-07-14
SC-CHO-012,49,2027-07-14
SC-COO-002,13,2027-07-14
SC-COO-003,16,2027-07-14
SC-COO-010,8,2027-07-14
SC-COO-011,11,2027-07-14
SC-COO-012,4,2027-07-14
SC-NUT-002,11,2027-07-14
SC-NUT-003,15,2027-07-14
SC-NUT-010,7,2027-07-14
SC-NUT-011,9,2027-07-14
SC-SAV-003,15,2027-07-14
SC-SAV-010,11,2027-07-14
SF-FFF-009,6,2027-07-14
SF-SHL-009,14,2027-07-14
SF-SPR-004,121,2027-07-14
SF-SPR-007,56,2027-07-14
SF-SPR-008,26,2027-07-14
SF-SPR-009,47,2027-07-14
AB-SPI-001,4,2027-07-15
AB-SPI-002,2,2027-07-15
AB-SPI-003,16,2027-07-15
AB-SPI-004,11,2027-07-15
AB-SPI-005,1,2027-07-15
AB-SPI-006,4,2027-07-15
AB-SPI-007,6,2027-07-15
AB-SPI-008,5,2027-07-15
AB-SPI-009,7,2027-07-15
AB-SPI-010,9,2027-07-15
AB-SPI-011,3,2027-07-15
AB-SPI-012,2,2027-07-15
AB-WIN-001,4,2027-07-15
AB-WIN-002,2,2027-07-15
AB-WIN-003,3,2027-07-15
AB-WIN-004,4,2027-07-15
AB-WIN-005,17,2027-07-15
AB-WIN-010,2,2027-07-15
AB-WIN-011,1,2027-07-15
AB-WIN-012,3,2027-07-15
BB-BKG-007,431,2027-07-15
BB-BKG-008,12,2027-07-15
BB-BKG-009,235,2027-07-15
BB-FBR-009,195,2027-07-15
BB-PAS-007,48,2027-07-15
BB-PAS-008,265,2027-07-15
BN-BTW-003,44,2027-07-15
BN-BTW-009,649,2027-07-15
BN-COF-004,48,2027-07-15
BN-COF-009,122,2027-07-15
BN-JUI-002,24,2027-07-15
BN-JUI-006,117,2027-07-15
DE-CRE-007,179,2027-07-15
DE-CRE-009,167,2027-07-15
DE-MIL-007,588,2027-07-15
DE-MIL-008,18,2027-07-15
DE-MIL-009,1313,2027-07-15
DE-YOG-008,55,2027-07-15
FF-DES-009,37,2027-07-15
FF-FVG-007,49,2027-07-15
FF-FVG-008,485,2027-07-15
FF-FVG-009,32,2027-07-15
FF-ICE-008,35,2027-07-15
FF-ICE-009,287,2027-07-15
FP-FRU-005,82,2027-07-15
FP-HER-007,149,2027-07-15
FP-HER-008,297,2027-07-15
FP-HER-009,292,2027-07-15
FP-VEG-007,198,2027-07-15
FP-VEG-008,218,2027-07-15
HC-CAG-001,3,2027-07-15
HC-CAG-002,3,2027-07-15
HC-CAG-003,4,2027-07-15
HC-CAG-010,2,2027-07-15
HC-CAG-011,2,2027-07-15
HC-CAG-012,3,2027-07-15
HC-DET-001,2,2027-07-15
HC-DET-003,1,2027-07-15
HC-DET-005,2,2027-07-15
HC-DET-010,5,2027-07-15
HC-DET-011,1,2027-07-15
HC-DET-012,3,2027-07-15
HC-KIT-003,2,2027-07-15
HC-KIT-010,6,2027-07-15
HC-KIT-011,2,2027-07-15
HC-KIT-012,3,2027-07-15
HC-PAP-001,5,2027-07-15
HC-PAP-010,1,2027-07-15
HC-PAP-011,3,2027-07-15
HC-PAP-012,1,2027-07-15
MP-CHI-007,95,2027-07-15
MP-POR-007,38,2027-07-15
MP-PRM-006,44,2027-07-15
MP-PRM-007,414,2027-07-15
MP-PRM-008,14,2027-07-15
MP-PRM-009,49,2027-07-15
PH-HYG-001,3,2027-07-15
PH-HYG-003,2,2027-07-15
PH-HYG-012,0,2027-07-15
PH-OTC-002,1,2027-07-15
PH-OTC-010,4,2027-07-15
PH-OTC-012,9,2027-07-15
PH-TOI-002,2,2027-07-15
PH-TOI-003,5,2027-07-15
PH-TOI-012,4,2027-07-15
PH-VIT-001,3,2027-07-15
PH-VIT-002,4,2027-07-15
PH-VIT-003,2,2027-07-15
PH-VIT-010,1,2027-07-15
PH-VIT-011,5,2027-07-15
PH-VIT-012,3,2027-07-15
PH-WEL-002,4,2027-07-15
PH-WEL-003,3,2027-07-15
PH-WEL-010,3,2027-07-15
PH-WEL-011,1,2027-07-15
PH-WEL-012,10,2027-07-15
PP-CNG-004,243,2027-07-15
PP-CNG-005,88,2027-07-15
PP-CNG-006,239,2027-07-15
PP-CNG-007,387,2027-07-15
PP-OIL-005,39,2027-07-15
PP-PAS-011,65,2027-07-15
SC-CAN-002,13,2027-07-15
SC-CAN-010,2,2027-07-15
SC-CAN-011,6,2027-07-15
SC-CAN-012,18,2027-07-15
SC-CHO-002,5,2027-07-15
SC-CHO-003,5,2027-07-15
SC-CHO-010,15,2027-07-15
SC-CHO-011,3,2027-07-15
SC-CHO-012,48,2027-07-15
SC-COO-002,13,2027-07-15
SC-COO-003,16,2027-07-15
SC-COO-010,8,2027-07-15
SC-COO-011,11,2027-07-15
SC-COO-012,4,2027-07-15
SC-NUT-002,10,2027-07-15
SC-NUT-003,15,2027-07-15
SC-NUT-010,6,2027-07-15
SC-NUT-011,6,2027-07-15
SC-SAV-003,15,2027-07-15
SC-SAV-010,11,2027-07-15
SF-FFF-009,6,2027-07-15
SF-SHL-009,14,2027-07-15
SF-SPR-004,115,2027-07-15
SF-SPR-007,56,2027-07-15
SF-SPR-008,23,2027-07-15
SF-SPR-009,39,2027-07-15
AB-SPI-001,4,2027-07-16
AB-SPI-002,2,2027-07-16
AB-SPI-003,16,2027-07-16
AB-SPI-004,10,2027-07-16
AB-SPI-005,1,2027-07-16
AB-SPI-006,4,2027-07-16
AB-SPI-007,5,2027-07-16
AB-SPI-008,5,2027-07-16
AB-SPI-009,5,2027-07-16
AB-SPI-010,9,2027-07-16
AB-SPI-011,3,2027-07-16
AB-SPI-012,2,2027-07-16
AB-WIN-001,2,2027-07-16
AB-WIN-002,1,2027-07-16
AB-WIN-003,3,2027-07-16
AB-WIN-004,4,2027-07-16
AB-WIN-005,15,2027-07-16
AB-WIN-010,1,2027-07-16
AB-WIN-011,1,2027-07-16
AB-WIN-012,3,2027-07-16
BB-BKG-007,400,2027-07-16
BB-BKG-008,11,2027-07-16
BB-BKG-009,183,2027-07-16
BB-FBR-009,164,2027-07-16
BB-PAS-007,43,2027-07-16
BB-PAS-008,243,2027-07-16
BN-BTW-003,39,2027-07-16
BN-BTW-009,614,2027-07-16
BN-COF-004,44,2027-07-16
BN-COF-009,114,2027-07-16
BN-JUI-002,24,2027-07-16
BN-JUI-006,117,2027-07-16
DE-CRE-007,160,2027-07-16
DE-CRE-009,159,2027-07-16
DE-MIL-007,538,2027-07-16
DE-MIL-008,18,2027-07-16
DE-MIL-009,1244,2027-07-16
DE-YOG-008,46,2027-07-16
FF-DES-009,28,2027-07-16
FF-FVG-007,49,2027-07-16
FF-FVG-008,461,2027-07-16
FF-FVG-009,27,2027-07-16
FF-ICE-008,35,2027-07-16
FF-ICE-009,270,2027-07-16
FP-FRU-005,77,2027-07-16
FP-HER-007,135,2027-07-16
FP-HER-008,275,2027-07-16
FP-HER-009,265,2027-07-16
FP-VEG-007,178,2027-07-16
FP-VEG-008,201,2027-07-16
HC-CAG-001,3,2027-07-16
HC-CAG-002,3,2027-07-16
HC-CAG-003,3,2027-07-16
HC-CAG-010,2,2027-07-16
HC-CAG-011,2,2027-07-16
HC-CAG-012,3,2027-07-16
HC-DET-001,2,2027-07-16
HC-DET-003,0,2027-07-16
HC-DET-005,2,2027-07-16
HC-DET-010,5,2027-07-16
HC-DET-011,1,2027-07-16
HC-DET-012,3,2027-07-16
HC-KIT-003,2,2027-07-16
HC-KIT-010,6,2027-07-16
HC-KIT-011,2,2027-07-16
HC-KIT-012,2,2027-07-16
HC-PAP-001,5,2027-07-16
HC-PAP-010,1,2027-07-16
HC-PAP-011,3,2027-07-16
HC-PAP-012,1,2027-07-16
MP-CHI-007,91,2027-07-16
MP-POR-007,37,2027-07-16
MP-PRM-006,41,2027-07-16
MP-PRM-007,396,2027-07-16
MP-PRM-008,10,2027-07-16
MP-PRM-009,45,2027-07-16
PH-HYG-001,3,2027-07-16
PH-HYG-003,1,2027-07-16
PH-HYG-012,0,2027-07-16
PH-OTC-002,1,2027-07-16
PH-OTC-010,2,2027-07-16
PH-OTC-012,9,2027-07-16
PH-TOI-002,2,2027-07-16
PH-TOI-003,4,2027-07-16
PH-TOI-012,3,2027-07-16
PH-VIT-001,3,2027-07-16
PH-VIT-002,4,2027-07-16
PH-VIT-003,2,2027-07-16
PH-VIT-010,1,2027-07-16
PH-VIT-011,5,2027-07-16
PH-VIT-012,3,2027-07-16
PH-WEL-002,4,2027-07-16
PH-WEL-003,3,2027-07-16
PH-WEL-010,3,2027-07-16
PH-WEL-011,1,2027-07-16
PH-WEL-012,7,2027-07-16
PP-CNG-004,227,2027-07-16
PP-CNG-005,78,2027-07-16
PP-CNG-006,223,2027-07-16
PP-CNG-007,362,2027-07-16
PP-OIL-005,37,2027-07-16
PP-PAS-011,57,2027-07-16
SC-CAN-002,12,2027-07-16
SC-CAN-010,2,2027-07-16
SC-CAN-011,5,2027-07-16
SC-CAN-012,17,2027-07-16
SC-CHO-002,5,2027-07-16
SC-CHO-003,5,2027-07-16
SC-CHO-010,14,2027-07-16
SC-CHO-011,3,2027-07-16
SC-CHO-012,43,2027-07-16
SC-COO-002,8,2027-07-16
SC-COO-003,16,2027-07-16
SC-COO-010,8,2027-07-16
SC-COO-011,11,2027-07-16
SC-COO-012,4,2027-07-16
SC-NUT-002,10,2027-07-16
SC-NUT-003,15,2027-07-16
SC-NUT-010,3,2027-07-16
SC-NUT-011,6,2027-07-16
SC-SAV-003,15,2027-07-16
SC-SAV-010,11,2027-07-16
SF-FFF-009,6,2027-07-16
SF-SHL-009,13,2027-07-16
SF-SPR-004,106,2027-07-16
SF-SPR-007,52,2027-07-16
SF-SPR-008,20,2027-07-16
SF-SPR-009,36,2027-07-16
AB-SPI-001,3,2027-07-17
AB-SPI-002,2,2027-07-17
AB-SPI-003,16,2027-07-17
AB-SPI-004,2,2027-07-17
AB-SPI-005,0,2027-07-17
AB-SPI-006,3,2027-07-17
AB-SPI-007,3,2027-07-17
AB-SPI-008,5,2027-07-17
AB-SPI-009,4,2027-07-17
AB-SPI-010,7,2027-07-17
AB-SPI-011,3,2027-07-17
AB-SPI-012,2,2027-07-17
AB-WIN-001,1,2027-07-17
AB-WIN-002,0,2027-07-17
AB-WIN-003,3,2027-07-17
AB-WIN-004,2,2027-07-17
AB-WIN-005,9,2027-07-17
AB-WIN-010,1,2027-07-17
AB-WIN-011,1,2027-07-17
AB-WIN-012,3,2027-07-17
BB-BKG-007,363,2027-07-17
BB-BKG-008,8,2027-07-17
BB-BKG-009,136,2027-07-17
BB-FBR-009,122,2027-07-17
BB-PAS-007,41,2027-07-17
BB-PAS-008,179,2027-07-17
BN-BTW-003,19,2027-07-17
BN-BTW-009,526,2027-07-17
BN-COF-004,40,2027-07-17
BN-COF-009,96,2027-07-17
BN-JUI-002,24,2027-07-17
BN-JUI-006,99,2027-07-17
DE-CRE-007,160,2027-07-17
DE-CRE-009,147,2027-07-17
DE-MIL-007,420,2027-07-17
DE-MIL-008,10,2027-07-17
DE-MIL-009,995,2027-07-17
DE-YOG-008,30,2027-07-17
FF-DES-009,21,2027-07-17
FF-FVG-007,28,2027-07-17
FF-FVG-008,358,2027-07-17
FF-FVG-009,9,2027-07-17
FF-ICE-008,33,2027-07-17
FF-ICE-009,243,2027-07-17
FP-FRU-005,70,2027-07-17
FP-HER-007,108,2027-07-17
FP-HER-008,209,2027-07-17
FP-HER-009,188,2027-07-17
FP-VEG-007,143,2027-07-17
FP-VEG-008,160,2027-07-17
HC-CAG-001,3,2027-07-17
HC-CAG-002,3,2027-07-17
HC-CAG-003,2,2027-07-17
HC-CAG-010,2,2027-07-17
HC-CAG-011,0,2027-07-17
HC-CAG-012,2,2027-07-17
HC-DET-001,1,2027-07-17
HC-DET-003,0,2027-07-17
HC-DET-005,0,2027-07-17
HC-DET-010,5,2027-07-17
HC-DET-011,0,2027-07-17
HC-DET-012,3,2027-07-17
HC-KIT-003,1,2027-07-17
HC-KIT-010,3,2027-07-17
HC-KIT-011,2,2027-07-17
HC-KIT-012,0,2027-07-17
HC-PAP-001,3,2027-07-17
HC-PAP-010,1,2027-07-17
HC-PAP-011,1,2027-07-17
HC-PAP-012,1,2027-07-17
MP-CHI-007,76,2027-07-17
MP-POR-007,34,2027-07-17
MP-PRM-006,37,2027-07-17
MP-PRM-007,302,2027-07-17
MP-PRM-008,4,2027-07-17
MP-PRM-009,37,2027-07-17
PH-HYG-001,3,2027-07-17
PH-HYG-003,0,2027-07-17
PH-HYG-012,0,2027-07-17
PH-OTC-002,1,2027-07-17
PH-OTC-010,0,2027-07-17
PH-OTC-012,8,2027-07-17
PH-TOI-002,2,2027-07-17
PH-TOI-003,2,2027-07-17
PH-TOI-012,2,2027-07-17
PH-VIT-001,3,2027-07-17
PH-VIT-002,4,2027-07-17
PH-VIT-003,1,2027-07-17
PH-VIT-010,0,2027-07-17
PH-VIT-011,5,2027-07-17
PH-VIT-012,3,2027-07-17
PH-WEL-002,4,2027-07-17
PH-WEL-003,3,2027-07-17
