t,token,payment,value
801,,cash,2.88
801,CC26C9658,card,8.39
801,C60A31C17,card,8.16
801,,cash,15.07
801,,cash,1.89
802,,cash,2.18
802,,cash,4.0
802,C77B87CA2,card,1.29
802,,cash,1.79
802,CB4274BC0,card,2.29
802,,cash,1.39
803,,cash,3.58
803,,cash,4.18
803,C2D05228C,card,25.38
803,CCB3DA85B,card,12.49
803,C69742E2A,card,3.29
803,C07ACB7F9,card,4.18
803,CA5E33D48,card,12.09
804,,cash,2.89
804,,cash,1.39
804,,cash,9.39
804,,cash,2.18
804,,cash,1.89
804,,cash,3.78
804,CF9676961,card,1.09
805,,cash,1.09
805,C35D6748F,card,2.0
806,,cash,2.85
806,,cash,2.78
806,,cash,2.49
806,CAEB44F4B,card,1.89
807,,cash,1.09
808,CEB235AE9,card,1.89
808,C895BA0B8,card,7.76
808,C27922677,card,16.28
809,,cash,2.09
809,,cash,3.38
809,C0239BB64,card,3.68
809,,cash,3.29
809,,cash,3.29
809,CDCDF0C51,card,3.29
809,,cash,2.18
809,C194E1BFF,card,1.09
809,CB785614E,card,8.75
810,C55BDE71D,card,5.3
810,CF3F46CEC,card,1.89
810,,cash,1.59
810,C3063780A,card,1.49
811,,cash,5.39
811,,cash,2.65
811,,cash,1.69
811,,cash,8.79
811,C4779D885,card,3.99
811,,cash,1.59
811,,cash,2.29
811,C221F2DF2,card,4.98
811,CC057B341,card,1.09
812,,cash,2.58
813,CFCC6BEEF,card,17.17
813,C9AFD04BE,card,1.39
813,C39358A0D,card,2.49
813,CD76C13DC,card,8.39
814,,cash,1.09
814,C13DB1F7A,card,2.18
814,,cash,6.06
815,C504AEA98,card,2.29
815,CEE817057,card,1.09
815,,cash,6.23
815,C2AF07FF5,card,1.99
815,CC928C544,card,5.3
816,,cash,4.38
816,C0597D0E2,card,1.29
816,,cash,3.29
816,C4206DC00,card,2.89
816,,cash,11.95
816,C7E75ABAE,card,10.78
816,C1CAC317D,card,6.58
816,CBAE4B6CC,card,1.39
816,,cash,1.69
817,,cash,3.78
817,,cash,19.47
817,,cash,5.29
817,,cash,3.5
817,C70319D16,card,16.62
817,C0E68E2E5,card,1.61
817,CAC9F68B4,card,1.89
817,,cash,4.03
817,CE90E77D2,card,1.8
817,C8746FDA1,card,1.61
818,,cash,1.09
818,,cash,11.18
818,C61EC4E9E,card,2.48
818,C0024D46D,card,3.18
818,,cash,5.38
818,,cash,1.09
818,,cash,2.18
818,C7902AF29,card,2.29
818,C173934F8,card,6.19
818,CB571BAB7,card,2.29
818,C53A80006,card,9.0
819,,cash,12.57
819,C90170FA4,card,2.18
820,C2E4F9573,card,18.18
820,CCC861AC2,card,8.69
820,C6ABD6091,card,1.89
820,C08F5E660,card,2.18
820,CA72C6C3F,card,2.18
820,,cash,3.29
820,,cash,3.38
820,,cash,16.78
821,,cash,8.77
821,,cash,6.19
821,,cash,1.49
821,CFAB1DBE8,card,2.18
822,,cash,30.38
822,,cash,1.29
822,,cash,1.29
823,C738FB294,card,21.09
823,,cash,3.67
823,CAFFEBE32,card,4.58
823,C4E350781,card,2.58
823,CEC6D8D50,card,4.38
824,C8AA4132F,card,2.49
824,C28DC98FE,card,3.28
824,,cash,6.58
824,C654A641C,card,5.78
824,C0382EDEB,card,1.29
824,CA1B973BA,card,9.99
825,C3FF1F909,card,3.88
825,CDE287ED8,card,13.08
825,C7C60C497,card,2.18
825,C1A974A66,card,13.39
825,CB8CFD035,card,3.29
825,C57065984,card,16.78
825,CF53EDF53,card,2.49
825,C93752522,card,2.29
826,C31ADAAF1,card,10.89
826,CCFE43040,card,3.58
826,C6E1CB61F,card,3.29
826,,cash,4.07
827,CAA8B85BD,card,3.29
827,,cash,11.58
827,CE6FA90DB,card,2.18
827,C853116AA,card,2.18
827,,cash,1.89
828,CC1A0E5C8,card,8.09
828,,cash,1.69
828,CFE0FF156,card,9.09
828,C9C467725,card,3.38
829,,cash,3.78
829,CD8B54243,card,13.68
829,C76EDC812,card,3.89
829,C152451E1,card,3.29
829,CB35CD7B0,card,1.69
829,C51935D0F,card,9.19
829,,cash,13.4
829,C8E0228AD,card,2.98
830,,cash,4.58
830,CCA7137CB,card,6.58
830,C68A9BD9A,card,3.29
831,C06E00369,card,1.89
831,,cash,3.29
831,,cash,10.18
831,,cash,2.18
831,C7FBE1A15,card,8.39
831,C1DF563E4,card,2.98
831,CBC2DE9B3,card,8.39
831,C5A646F02,card,2.09
832,CF89CF4D1,card,2.29
832,C96D37AA0,card,9.19
832,,cash,12.49
832,CD34249CE,card,19.88
832,C717ACF9D,card,6.38
833,,cash,12.49
833,CADE9DB3B,card,9.77
833,,cash,3.89
833,CEA58A659,card,5.87
833,C888F2C28,card,4.87
834,C26C7B5E7,card,2.39
834,CC4FE3BB6,card,2.18
834,C63368105,card,4.87
834,,cash,3.89
834,C9FA58CA3,card,12.36
835,C3DDC1272,card,6.39
835,,cash,21.09
835,C7A4BE190,card,4.49
835,C1882676F,card,4.58
835,CB6BAED3E,card,3.89
835,C54F1728D,card,1.89
835,CF329F85C,card,1.79
836,C91607E2B,card,1.09
836,C2F98C7FA,card,7.18
836,CCDCF4D49,card,7.78
836,,cash,10.89
836,C0A3E58D7,card,2.18
837,CA876DEA6,card,1.79
837,,cash,2.19
837,,cash,1.69
837,,cash,2.18
837,,cash,1.39
838,,cash,3.99
838,C5DC38480,card,23.68
838,CFBFA0A5F,card,2.58
838,,cash,1.99
838,C386919FD,card,30.67
838,,cash,17.59
838,,cash,2.65
838,,cash,9.19
838,CB147F0B9,card,5.67
838,C4F7E7608,card,6.19
838,,cash,1.09
838,C8BED4596,card,1.09
838,,cash,2.18
839,,cash,1.09
839,,cash,3.29
839,C04CB5C52,card,2.18
839,CA303A221,card,1.29
839,,cash,3.19
840,,cash,4.58
840,,cash,9.99
840,C1BE1BCED,card,1.89
841,CBA1802BC,card,1.99
842,C5850880B,card,4.58
842,,cash,1.49
842,C94BF97A9,card,1.69
842,C32F61D78,card,12.09
842,CD12D6337,card,2.29
843,C6F65E886,card,2.18
844,,cash,14.75
844,,cash,3.89
844,C4A0B7DF3,card,12.38
844,CE843C342,card,1.09
844,C867A4911,card,1.09
844,C24B2CEE0,card,2.18
844,CC2E954BF,card,2.29
844,C6121DA0E,card,1.09
844,,cash,1.09
845,C9D90A9AC,card,5.88
845,C3BC72F7B,card,12.91
845,CD9FFB4CA,card,15.67
845,,cash,3.13
845,C166E8068,card,2.18
845,,cash,10.53
845,C52DD8FF6,card,1.04
845,,cash,7.0
846,C8F4C9B14,card,1.09
846,C2D83E0E3,card,2.29
847,CCBBA66B2,card,5.07
848,C69F2EC01,card,2.18
848,,cash,7.48
848,CA661FBAF,card,11.03
848,,cash,18.98
848,,cash,21.78
848,C81074C9C,card,3.99
849,,cash,1.09
849,,cash,10.89
849,,cash,4.58
849,,cash,7.98
849,C981DAD17,card,3.98
850,C365432E6,card,1.09
850,CD48CB8B5,card,2.18
850,C72C33E04,card,3.78
850,C10FB87D3,card,4.07
850,CAF320DA2,card,16.59
850,,cash,1.29
850,CEBA118C0,card,8.39
850,C89D99E9F,card,1.89
851,,cash,10.57
851,CC6476A3D,card,1.49
851,C647FF38C,card,4.98
851,C02B6795B,card,3.98
851,CA0EEFF2A,card,3.99
851,C3F2544F9,card,3.78
851,,cash,2.98
851,,cash,8.76
852,C19CCD9D6,card,10.49
852,CB8035FA5,card,4.58
852,C563BA574,card,16.24
852,CF4722AC3,card,2.49
852,C92AAB092,card,10.67
852,,cash,13.03
852,CCF19BC30,card,1.09
852,C6D50058F,card,2.58
852,C0B888B5E,card,3.29
853,,cash,3.38
854,,cash,4.58
854,CE62E1C4B,card,3.38
855,,cash,2.18
855,C229DEBE9,card,4.58
855,,cash,7.78
855,,cash,1.69
855,CFD437CC6,card,18.38
855,C9B7BC295,card,1.89
855,,cash,5.39
855,,cash,5.57
855,,cash,1.09
855,C1459DD51,card,1.09
856,,cash,1.09
856,C50C8A8FF,card,1.69
856,CEEFF2E4E,card,1.29
856,C8D37B41D,card,4.5
857,C2B6E3DEC,card,6.58
857,CC9A683BB,card,11.23
858,,cash,1.09
858,,cash,9.09
858,CA44C14A8,card,3.58
858,,cash,1.09
858,,cash,11.95
859,C7EF26985,card,13.24
859,C1D2AEF54,card,1.09
859,CBB617523,card,1.09
859,,cash,1.09
859,CF7D04041,card,1.09
859,C9608C610,card,8.29
859,C343F4FEF,card,1.09
859,CD277D5BE,card,19.18
860,,cash,2.0
860,C0EE6A0DC,card,3.89
861,,cash,3.89
861,C4B55AC7A,card,1.39
861,CE98C35C9,card,1.89
861,C87C4BB98,card,6.58
862,C25FB0157,card,2.98
862,,cash,5.68
862,C626A0CF5,card,4.27
862,C00A29244,card,1.79
862,,cash,16.49
862,C3D1061E2,card,2.18
863,CDB48E7B1,card,4.5
863,,cash,3.29
863,C17B7F2DF,card,14.48
863,CB5EE78AE,card,6.74
863,,cash,3.29
863,CF25D47CC,card,2.98
863,,cash,2.78
863,C2ECC536A,card,3.98
863,CCD04D939,card,2.09
864,C6B3B5E88,card,3.29
864,,cash,10.36
864,,cash,2.78
864,C45E2B3E5,card,1.69
864,CE41939B4,card,10.89
864,C8251BF03,card,6.58
864,,cash,3.38
864,CBEC08AA1,card,1.09
864,,cash,1.09
864,CFB2F99CF,card,12.09
865,,cash,1.39
865,C379D656D,card,11.58
865,CD5D5EB3C,card,4.48
865,C740C708B,card,2.29
865,C1244F65A,card,6.27
865,CB07B7C29,card,3.58
865,,cash,23.08
865,CECEA4BB7,card,18.16
865,C8B22D106,card,2.39
865,C295956D5,card,3.99
865,CC791DCA4,card,11.95
865,,cash,3.38
865,,cash,1.89
865,CA2373191,card,8.45
865,C406FB760,card,3.48
865,,cash,18.48
866,C7CDE828E,card,6.58
866,,cash,5.27
866,,cash,7.18
867,,cash,5.18
867,,cash,2.18
868,C93F3E319,card,4.78
868,C322A68E8,card,3.58
869,CD062EEA7,card,2.58
869,C6E997476,card,2.18
869,,cash,1.79
869,CAB084394,card,16.78
870,C4940C963,card,1.29
870,CE7774F32,card,9.05
870,C85AFD481,card,9.54
871,C23E65A50,card,1.09
871,CC21EA02F,card,5.58
871,C605529FE,card,3.99
872,,cash,1.59
872,,cash,8.09
872,C3AFCBAEB,card,1.09
872,,cash,11.95
872,,cash,3.88
872,C15A20FD8,card,1.09
872,CB3DA9597,card,5.47
872,C52111B66,card,1.09
872,CF0486135,card,8.07
872,C8E80E684,card,1.69
872,,cash,1.79
872,CCAEFF222,card,7.98
873,,cash,3.98
873,,cash,3.38
873,CA595471F,card,8.29
873,C43CDCCEE,card,11.58
873,CE20452BD,card,5.94
873,C803CD80C,card,3.89
873,,cash,9.19
873,,cash,3.29
874,,cash,2.18
874,CF91AB2C8,card,3.38
875,,cash,8.39
875,C3589BE56,card,8.39
875,,cash,6.67
875,,cash,1.69
876,,cash,1.79
876,,cash,1.59
877,,cash,18.38
877,CEAD564B0,card,1.69
877,C890DEA0F,card,2.29
877,C274473DE,card,2.29
877,,cash,1.99
877,,cash,4.18
877,C01EBC4CB,card,1.89
877,CA0224A9A,card,7.67
878,C3E5AD069,card,3.18
878,CDC915638,card,1.09
878,,cash,13.89
878,C19002546,card,5.47
878,CB738AB15,card,2.18
879,,cash,12.59
879,CF3A7B6B3,card,2.09
879,C91DE3C02,card,2.29
879,C301685D1,card,1.89
879,CCE4D0BA0,card,1.09
879,,cash,1.09
879,C0ABC16CE,card,9.48
879,CA8F49C9D,card,2.79
879,C472BE26C,card,1.09
879,,cash,10.07
879,C839AF18A,card,18.96
880,C21D17759,card,1.04
880,,cash,4.17
880,C5E4042E7,card,1.99
880,CFC78C8B6,card,1.04
880,C9AAF4E05,card,6.72
880,C38E7D7D4,card,12.23
880,CD71E5DA3,card,3.6
880,,cash,15.95
881,C138D28C1,card,10.27
881,CB1C5AE90,card,1.79
881,,cash,1.89
881,,cash,5.38
883,C8C6B038D,card,1.69
883,C2AA3895C,card,10.07
883,,cash,1.09
883,C671294FA,card,1.09
883,,cash,1.89
883,CA3806018,card,4.07
884,,cash,1.29
884,CDFEF6FA6,card,1.39
884,C7E27F575,card,3.58
885,,cash,2.29
885,CBA96C093,card,2.98
885,,cash,7.67
885,CF705CC31,card,1.99
885,C953C5580,card,2.0
885,C3374DB5F,card,4.67
885,,cash,1.09
885,C6FE3A6FD,card,1.79
886,,cash,16.79
886,CAC52B21B,card,3.18
886,,cash,1.79
886,,cash,9.09
886,,cash,25.1
886,,cash,11.39
887,,cash,4.58
887,,cash,10.49
887,CFFD61E34,card,5.96
887,C9E0D6783,card,4.7
887,C3C45ED52,card,1.09
887,,cash,26.07
887,,cash,2.18
887,C16EB7E4F,card,3.29
887,CB523C41E,card,4.59
887,C535A4DED,card,3.78
887,CF192D3BC,card,19.16
887,,cash,2.18
887,,cash,6.58
888,CCC3824A9,card,9.19
888,,cash,1.89
888,C08A73037,card,1.79
888,CA6DFB986,card,5.07
888,C45163F55,card,8.09
888,CE34E8524,card,22.7
888,C81850AF3,card,15.15
888,C1FBD9042,card,16.03
889,CBDF41611,card,1.09
889,C5C2C9FE0,card,13.78
889,,cash,5.18
889,,cash,1.09
889,C36D2F0DD,card,6.19
890,CD50976AC,card,4.78
891,C7341FC7B,card,3.58
891,C117845CA,card,3.38
891,CAFB0CB99,card,13.16
892,C4DE75168,card,2.29
892,CEC1FD727,card,4.7
892,C8A565CF6,card,2.29
892,,cash,2.19
893,CC6C52814,card,1.09
893,C64FDB1E3,card,3.87
893,,cash,1.89
893,CA16CBD01,card,12.38
893,,cash,2.18
893,,cash,15.19
893,C7C120E7E,card,3.19
894,,cash,4.68
894,,cash,1.09
894,C56B8636B,card,15.4
894,,cash,4.98
894,C93276E89,card,2.58
894,,cash,4.7
894,CCF967A17,card,2.19
895,,cash,1.09
895,C0C0549B5,card,15.34
896,CAA3DCF04,card,1.89
896,,cash,1.89
896,CE6ACDAA2,card,2.18
896,C84E32071,card,13.15
896,C231BA9C0,card,13.89
896,CC1522F9F,card,9.09
896,C5F8AB56E,card,1.09
897,CFDC13B3D,card,2.18
897,C9BF9808C,card,8.39
897,C3A30065B,card,24.98
897,CD8688C2A,card,1.39
897,C769F15F9,card,2.19
898,C14D79B48,card,4.68
898,,cash,3.29
898,C514566D6,card,4.98
898,,cash,1.09
899,C8DB47274,card,1.69
899,,cash,23.09
899,CCA234192,card,12.37
899,C685BC761,card,9.39
899,C06924D30,card,6.19
899,CA4CAD28F,card,2.18
900,C4301585E,card,16.28
900,CE139DE2D,card,16.13
900,C7F7027FC,card,8.39
900,C1DA8AD4B,card,1.89
900,CBBDF331A,card,16.24
900,,cash,2.18
900,,cash,4.68
900,C96868477,card,16.48
900,,cash,10.97
901,CD2F59395,card,11.04
901,C712C1964,card,1.59
901,C0F649F33,card,16.78
901,,cash,1.09
901,C4BD26A51,card,4.58
901,CEA0AF020,card,4.18
902,C884179FF,card,5.97
902,,cash,3.38
903,CC4B0451D,card,2.49
903,C62E8CAEC,card,2.19
903,C011F50BB,card,3.28
903,C9F57D60A,card,2.78
903,,cash,9.98
904,CDBC6A5A8,card,17.49
904,C79FD2B67,card,2.58
905,C1835B136,card,2.18
905,CB66C3685,card,3.58
905,C54A4BC54,card,14.07
905,CF2DB0223,card,12.08
905,C91138BF2,card,7.18
905,C2F4A1141,card,1.89
906,CCD829710,card,2.29
906,,cash,5.77
906,C09F062BE,card,6.38
906,,cash,15.15
906,,cash,3.78
906,CE497F7AB,card,7.37
906,C82CE7D7A,card,15.33
906,C2106C2C9,card,1.09
907,CBF3D4898,card,1.29
907,C5D75CE57,card,1.89
907,CFBAC5426,card,3.78
907,,cash,13.15
907,,cash,2.29
907,,cash,1.59
907,C748A2EE2,card,1.09
907,,cash,4.44
907,CB0F93A00,card,1.59
907,C4F3183DF,card,2.85
908,CED6809AE,card,4.92
908,C8BA08F7D,card,8.6
908,C29D714CC,card,2.18
908,CC80F9A9B,card,2.18
908,C6646E06A,card,2.36
908,C047D6639,card,5.39
908,,cash,12.63
908,C40EC7547,card,1.04
908,CDF24FB16,card,2.08
908,C7D5B40E5,card,4.16
908,,cash,14.43
908,CB9CA4C03,card,5.42
908,,cash,6.54
908,CF6395BA1,card,1.61
908,C9471A170,card,10.35
909,,cash,1.89
910,CD0E0AC9E,card,3.59
911,C6F17326D,card,6.17
911,,cash,8.39
911,CAB86018B,card,3.38
911,C49BE875A,card,1.29
911,,cash,23.09
911,C862D92F8,card,1.89
912,C246418B7,card,2.18
912,CC29C9E06,card,1.09
912,,cash,2.19
912,CFF0A6DA4,card,4.57
912,C9D42F373,card,1.09
912,C3B7978C2,card,1.09
912,CD9B1FE91,card,1.09
913,C77E84460,card,10.14
913,C1620CA3F,card,2.18
913,,cash,2.58
913,,cash,27.78
913,,cash,2.18
913,C8EFEA4FB,card,4.38
913,,cash,3.29
913,CCB6DB019,card,2.78
913,,cash,4.78
914,,cash,6.63
914,,cash,14.38
914,C444B8AC5,card,1.09
914,CE2821094,card,5.58
914,C80BA9663,card,2.18
914,,cash,34.98
914,CBD286581,card,6.76
914,,cash,3.67
914,,cash,2.19
914,,cash,2.85
914,C36067C4D,card,2.19
915,CD43EC21C,card,6.96
915,C72754BEB,card,2.29
915,C10ADD1BA,card,1.89
915,CAEE45709,card,2.29
915,,cash,9.19
915,,cash,2.39
915,,cash,8.39
915,C27C22E35,card,12.76
915,CC5FAB784,card,6.87
915,C64313D53,card,1.09
916,C02698322,card,23.09
916,CA0A008F1,card,6.58
916,,cash,13.15
917,,cash,22.77
917,,cash,15.19
917,C197EE3BD,card,2.18
917,CB7B5690C,card,17.49
917,C55EDEEDB,card,2.78
917,,cash,1.69
917,,cash,2.29
917,C309343C8,card,8.39
917,,cash,4.58
918,,cash,4.07
918,C0B3AD525,card,4.78
918,,cash,1.79
918,,cash,6.96
918,,cash,22.49
918,,cash,4.74
918,C224F35B0,card,1.09
919,CC087BB0F,card,6.58
919,C5EBE00DE,card,3.58
919,,cash,1.09
919,C9B2D0C7C,card,19.89
919,C396595CB,card,9.05
920,CD79C1B9A,card,23.09
920,,cash,2.48
920,,cash,7.18
920,CB2426CF7,card,1.09
921,,cash,4.98
921,CEEB17815,card,4.39
921,C8CE9C1E4,card,2.09
921,,cash,3.78
921,CC958CD02,card,2.98
922,C678F52D1,card,2.49
922,C05C7D8A0,card,2.09
922,CA3FE5E7F,card,10.29
922,C4236A7CE,card,3.78
923,CE06D2D9D,card,3.78
923,C7EA5B36C,card,5.7
923,,cash,5.27
923,CBB14BE8A,card,1.29
924,C594B0459,card,1.09
924,,cash,1.09
924,C95BA13E7,card,2.38
925,C33F299B6,card,13.15
925,,cash,4.18
925,C706064D4,card,11.97
925,,cash,11.96
926,CACCF7072,card,3.38
926,,cash,1.29
926,,cash,5.07
927,C8776C56F,card,3.29
927,,cash,4.87
928,CC3E5D08D,card,11.19
928,C621C565C,card,1.59
928,C0054DC2B,card,3.29
928,,cash,6.36
928,C3CC3AB49,card,2.49
929,,cash,5.3
929,,cash,14.75
929,C17693CA6,card,3.78
929,CB5A18275,card,1.09
930,C53D80BC4,card,2.19
930,CF2109193,card,1.29
930,C90471762,card,4.58
931,C2E7F9D31,card,23.09
931,,cash,7.77
931,C6AED685F,card,4.47
932,,cash,2.18
934,,cash,3.38
934,C4594FD4C,card,13.08
934,CE3CB431B,card,13.89
935,C8203C8EA,card,12.17
935,C203A4EB9,card,16.78
935,CBE72D408,card,2.18
935,,cash,4.68
935,CFAE1A396,card,8.39
935,C99182965,card,3.99
936,,cash,4.22
936,CD5873483,card,1.61
936,C73BFBA52,card,1.8
936,,cash,3.02
936,CB02E89F0,card,13.0
936,,cash,1.04
936,CEC9D951E,card,6.06
936,,cash,1.7
936,C290B60BC,card,8.34
936,CC743E60B,card,9.49
936,C657A6FDA,card,14.01
937,C03B2F5A9,card,2.29
937,CA1E97B78,card,8.29
937,,cash,2.29
937,,cash,4.7
938,,cash,2.18
938,C1AC75224,card,2.58
939,CB8FFDBF3,card,2.98
939,,cash,16.98
939,CF56EA711,card,2.18
939,,cash,1.09
939,C31DDB2BF,card,4.58
940,CD014380E,card,2.18
940,C6E4C81DD,card,9.39
940,,cash,4.7
940,CAABB8D7B,card,4.58
940,C48F212CA,card,2.58
940,,cash,4.39
941,C85611E68,card,1.89
941,,cash,3.29
941,CC1D0EDF6,card,14.09
941,C60077345,card,13.89
941,CFE3FF914,card,4.08
941,C9C767EE3,card,1.89
941,C3AAEC4B2,card,2.39
942,,cash,1.69
942,,cash,2.29
942,C155459AF,card,15.4
942,,cash,1.89
942,C51C324CD,card,2.68
943,CEFFBAA9C,card,1.09
943,C8E32306B,card,1.89
943,,cash,2.48
943,,cash,6.58
944,C68D98558,card,1.39
944,C07100B17,card,1.79
944,,cash,8.96
944,C437F16B5,card,8.69
945,CE1B79C04,card,3.58
945,C7FEEE5D3,card,6.33
945,C1E256BA2,card,20.59
945,,cash,6.58
945,C5A9476C0,card,7.18
945,CF8CCFC9F,card,3.78
945,C9703426E,card,2.58
946,C353BC83D,card,1.39
946,CD372518C,card,1.69
946,,cash,1.39
947,,cash,8.69
947,CAE19A2F9,card,2.29
947,C4C502848,card,15.19
947,,cash,12.09
948,,cash,13.98
948,,cash,15.15
949,CC52E0374,card,3.58
949,C636688C3,card,9.09
950,C019D0E92,card,2.29
950,C9FD59461,card,2.09
950,C3E0C1A30,card,15.19
950,CDC43638F,card,1.29
950,C7A7BE95E,card,8.07
950,,cash,4.58
950,,cash,20.59
950,C55217A4B,card,2.78
950,,cash,3.08
950,C919049E9,card,2.29
950,,cash,2.29
950,,cash,3.78
950,C6C37DAC6,card,3.28
950,,cash,3.38
950,,cash,2.29
951,C46DD2C33,card,3.59
951,CE515B582,card,1.49
951,,cash,3.78
951,C21848120,card,13.89
951,CBFBB06FF,card,4.58
951,,cash,9.99
952,CFC2A121D,card,15.19
952,,cash,2.29
952,,cash,12.09
952,CD6D0670A,card,6.58
952,C7508ECD9,card,4.58
952,C133F72A8,card,7.18
952,CB177F867,card,8.29
952,,cash,3.78
953,CEDE6C785,card,7.18
953,,cash,13.89
953,C2A55D323,card,7.78
953,,cash,9.48
953,C66C4DE41,card,2.49
953,C04FB2410,card,1.29
953,,cash,1.79
953,,cash,15.4
953,CDFA2B90D,card,6.08
953,,cash,4.39
953,C1C1184AB,card,2.18
954,,cash,1.49
954,,cash,16.74
954,,cash,2.78
954,,cash,2.98
954,C3326E526,card,5.78
954,,cash,1.79
954,C6F95F044,card,7.18
955,C0DCC7613,card,2.18
955,,cash,33.36
955,C4A3B45B1,card,1.49
955,CE873CB00,card,1.09
955,C86AA50DF,card,13.89
955,C24E2D6AE,card,2.29
955,CC3195C7D,card,2.18
955,,cash,2.18
955,,cash,2.09
955,C9DC0B16A,card,2.29
955,,cash,22.49
955,CDA2FBC88,card,3.38
955,,cash,5.87
955,,cash,23.09
955,CB4D511E5,card,1.29
955,C530D97B4,card,1.89
955,,cash,1.09
955,,cash,8.78
955,,cash,2.18
955,CCBEA6E70,card,15.97
956,C6A22F7CF,card,15.25
956,,cash,3.59
956,CA691C36D,card,11.23
956,C44C8493C,card,1.09
956,CE300CE8B,card,6.27
956,,cash,13.15
956,C1F6FDA29,card,2.29
956,,cash,9.99
956,,cash,4.7
956,CFA152F06,card,3.78
956,,cash,1.29
956,,cash,6.18
956,,cash,1.09
956,,cash,1.09
956,C112B8F91,card,4.58
956,CAF621560,card,3.58
957,,cash,3.09
957,CEBD1E08E,card,1.29
957,,cash,1.79
957,,cash,8.69
957,CC67775FB,card,2.29
957,,cash,3.58
957,,cash,13.69
957,,cash,1.39
957,,cash,3.29
957,,cash,1.49
957,,cash,3.78
957,,cash,21.76
957,,cash,2.98
957,C566BAD32,card,8.39
957,,cash,4.39
957,C92DAB850,card,1.49
957,,cash,4.58
958,CCF4987FE,card,7.78
958,C6D800D4D,card,2.29
958,,cash,1.09
958,,cash,1.79
958,C48279EBA,card,15.19
959,CE65EE409,card,2.49
959,C84956DD8,card,2.29
959,C22CDF397,card,4.58
959,CC1047966,card,12.68
959,C5F3CFF35,card,10.29
959,,cash,3.09
959,C9BABCA53,card,3.59
959,C39E25022,card,1.89
960,,cash,1.29
960,C76515F40,card,24.76
960,,cash,1.09
960,CB2C02AEE,card,8.38
960,,cash,14.98
960,CEF2F360C,card,4.58
960,C8D67BFDB,card,1.09
960,C2B9E05AA,card,6.07
960,,cash,2.58
960,C680D10C8,card,4.67
960,C06459687,card,3.78
960,,cash,2.98
961,,cash,6.58
961,,cash,2.98
961,,cash,6.47
961,,cash,2.18
961,,cash,1.09
961,,cash,7.99
962,CF800480F,card,16.18
962,,cash,1.29
962,,cash,6.28
962,CD2A7DD7C,card,12.06
962,C70DE22CB,card,1.69
962,C0F16A89A,card,8.39
962,CAD4D2E69,card,1.49
962,C4B85B438,card,3.59
962,,cash,8.38
963,,cash,2.18
963,C262B0915,card,9.19
963,CC4638EE4,card,1.29
963,,cash,13.89
963,,cash,2.58
963,C9F09E3D1,card,19.89
963,C3D4069A0,card,8.69
963,CDB78EF7F,card,10.27
963,,cash,8.69
963,C17E7FA9D,card,1.69
964,CB61E406C,card,4.58
964,,cash,19.76
964,,cash,9.49
965,,cash,4.98
966,C2EFC5B28,card,8.39
966,CCD34A0E7,card,11.39
966,,cash,12.09
966,C09A3AC05,card,3.59
968,CA7DA35D4,card,3.59
968,C4612BBA3,card,2.29
968,CE4490172,card,6.19
969,C828186C1,card,3.29
969,C20B80C90,card,9.78
969,CBEF0926F,card,17.59
970,C5D27183E,card,1.09
970,CFB5E618D,card,1.89
970,,cash,2.85
970,C37CD6D2B,card,15.98
970,CD605F2FA,card,2.39
970,C743C7849,card,9.78
971,,cash,4.36
971,,cash,2.55
972,,cash,18.07
972,CED1A5375,card,2.39
972,C8B52D8C4,card,1.89
972,C29895E93,card,3.58
973,,cash,2.18
973,C65F82A31,card,9.09
973,C0430B380,card,19.79
973,CA267395F,card,13.69
973,C409FBF2E,card,3.88
974,CDED604FD,card,3.78
974,C7D0E8A4C,card,8.47
974,,cash,3.99
974,,cash,6.18
975,,cash,4.98
975,CF5EB6508,card,2.75
975,,cash,2.39
975,,cash,1.79
975,CD092F665,card,12.09
975,C6EC97C34,card,6.18
975,C0D01C583,card,11.98
977,CAB384B52,card,1.99
977,C4970D121,card,6.19
977,CE7A756F0,card,8.07
977,C85DFDC4F,card,30.3
977,C2416221E,card,1.79
977,CC24EABED,card,13.4
977,C608531BC,card,2.29
978,CFEBDB70B,card,2.09
978,C9CF43CDA,card,1.09
978,C3B2C82A9,card,2.49
978,CD9630878,card,6.19
978,C779B8E37,card,12.65
978,,cash,3.08
979,CB40A9D55,card,2.29
980,C5241E324,card,1.69
980,,cash,2.49
980,C8EB0EE42,card,1.09
980,C2CE77411,card,1.29
981,CCB1FFDE0,card,1.09
981,C695643BF,card,1.09
981,,cash,1.09
981,,cash,3.59
982,,cash,5.39
982,CE2345A7B,card,2.1
982,C806CA3CA,card,2.29
982,C1EA32999,card,9.4
982,CBCDBAF68,card,6.07
983,C5B123527,card,14.58
983,CF94ABAF6,card,6.19
983,C97810045,card,1.49
984,,cash,11.96
984,CD3F00FE3,card,10.37
984,C722895B2,card,13.19
984,,cash,12.07
984,CAE9660D0,card,5.16
985,,cash,1.79
985,CEB056C7E,card,1.09
985,C893DF5CD,card,3.29
985,C27747B9C,card,14.34
986,CC5ACC16B,card,3.58
986,C63E3473A,card,12.28
987,C021BCC89,card,21.79
987,,cash,2.29
987,C3E8AD817,card,2.98
987,CDCC121E6,card,3.18
988,,cash,1.09
988,,cash,7.78
988,CB768B2D3,card,1.59
989,C559F38A2,card,1.69
989,,cash,19.98
989,C920E07C0,card,9.4
989,C30468D9F,card,2.18
