uid,on_hand,date
AB-WIN-003,2,2025-11-25
AB-WIN-004,1,2025-11-25
AB-WIN-005,0,2025-11-25
AB-WIN-010,1,2025-11-25
AB-WIN-011,0,2025-11-25
AB-WIN-012,1,2025-11-25
BB-BKG-007,148,2025-11-25
BB-BKG-008,12,2025-11-25
BB-BKG-009,87,2025-11-25
BB-FBR-009,112,2025-11-25
BB-PAS-007,34,2025-11-25
BB-PAS-008,121,2025-11-25
BN-BTW-003,26,2025-11-25
BN-BTW-009,95,2025-11-25
BN-COF-004,19,2025-11-25
BN-COF-009,13,2025-11-25
BN-JUI-002,5,2025-11-25
BN-JUI-006,17,2025-11-25
DE-CRE-007,10,2025-11-25
DE-CRE-009,129,2025-11-25
DE-MIL-007,324,2025-11-25
DE-MIL-008,12,2025-11-25
DE-MIL-009,655,2025-11-25
DE-YOG-008,10,2025-11-25
FF-DES-009,43,2025-11-25
FF-FVG-007,41,2025-11-25
FF-FVG-008,189,2025-11-25
FF-FVG-009,38,2025-11-25
FF-ICE-008,17,2025-11-25
FF-ICE-009,70,2025-11-25
FP-FRU-005,51,2025-11-25
FP-HER-007,13,2025-11-25
FP-HER-008,292,2025-11-25
FP-HER-009,54,2025-11-25
FP-VEG-007,71,2025-11-25
FP-VEG-008,182,2025-11-25
HC-CAG-001,0,2025-11-25
HC-CAG-002,3,2025-11-25
HC-CAG-003,1,2025-11-25
HC-CAG-010,1,2025-11-25
HC-CAG-011,1,2025-11-25
HC-CAG-012,1,2025-11-25
HC-DET-001,2,2025-11-25
HC-DET-003,3,2025-11-25
HC-DET-005,0,2025-11-25
HC-DET-010,1,2025-11-25
HC-DET-011,0,2025-11-25
HC-DET-012,2,2025-11-25
HC-KIT-003,2,2025-11-25
HC-KIT-010,0,2025-11-25
HC-KIT-011,1,2025-11-25
HC-KIT-012,2,2025-11-25
HC-PAP-001,1,2025-11-25
HC-PAP-010,0,2025-11-25
HC-PAP-011,0,2025-11-25
HC-PAP-012,1,2025-11-25
MP-CHI-007,17,2025-11-25
MP-POR-007,3,2025-11-25
MP-PRM-006,23,2025-11-25
MP-PRM-007,161,2025-11-25
MP-PRM-008,0,2025-11-25
MP-PRM-009,26,2025-11-25
PH-HYG-001,4,2025-11-25
PH-HYG-003,3,2025-11-25
PH-HYG-012,0,2025-11-25
PH-OTC-002,0,2025-11-25
PH-OTC-010,8,2025-11-25
PH-OTC-012,10,2025-11-25
PH-TOI-002,3,2025-11-25
PH-TOI-003,4,2025-11-25
PH-TOI-012,3,2025-11-25
PH-VIT-001,3,2025-11-25
PH-VIT-002,3,2025-11-25
PH-VIT-003,2,2025-11-25
PH-VIT-010,2,2025-11-25
PH-VIT-011,5,2025-11-25
PH-VIT-012,2,2025-11-25
PH-WEL-002,1,2025-11-25
PH-WEL-003,2,2025-11-25
PH-WEL-010,3,2025-11-25
PH-WEL-011,1,2025-11-25
PH-WEL-012,6,2025-11-25
PP-CNG-004,97,2025-11-25
PP-CNG-005,39,2025-11-25
PP-CNG-006,214,2025-11-25
PP-CNG-007,214,2025-11-25
PP-OIL-005,16,2025-11-25
PP-PAS-011,41,2025-11-25
SC-CAN-002,10,2025-11-25
SC-CAN-010,3,2025-11-25
SC-CAN-011,1,2025-11-25
SC-CAN-012,15,2025-11-25
SC-CHO-002,-1,2025-11-25
SC-CHO-003,0,2025-11-25
SC-CHO-010,10,2025-11-25
SC-CHO-011,2,2025-11-25
SC-CHO-012,19,2025-11-25
SC-COO-002,3,2025-11-25
SC-COO-003,8,2025-11-25
SC-COO-010,8,2025-11-25
SC-COO-011,0,2025-11-25
SC-COO-012,2,2025-11-25
SC-NUT-002,4,2025-11-25
SC-NUT-003,4,2025-11-25
SC-NUT-010,1,2025-11-25
SC-NUT-011,11,2025-11-25
SC-SAV-003,10,2025-11-25
SC-SAV-010,2,2025-11-25
SF-FFF-009,10,2025-11-25
SF-SHL-009,4,2025-11-25
SF-SPR-004,38,2025-11-25
SF-SPR-007,14,2025-11-25
SF-SPR-008,12,2025-11-25
SF-SPR-009,10,2025-11-25
AB-SPI-001,4,2025-11-26
AB-SPI-002,16,2025-11-26
AB-SPI-003,26,2025-11-26
AB-SPI-004,7,2025-11-26
AB-SPI-005,1,2025-11-26
AB-SPI-006,6,2025-11-26
AB-SPI-007,7,2025-11-26
AB-SPI-008,3,2025-11-26
AB-SPI-009,4,2025-11-26
AB-SPI-010,9,2025-11-26
AB-SPI-011,2,2025-11-26
AB-SPI-012,4,2025-11-26
AB-WIN-001,5,2025-11-26
AB-WIN-002,6,2025-11-26
AB-WIN-003,2,2025-11-26
AB-WIN-004,5,2025-11-26
AB-WIN-005,14,2025-11-26
AB-WIN-010,2,2025-11-26
AB-WIN-011,2,2025-11-26
AB-WIN-012,2,2025-11-26
BB-BKG-007,325,2025-11-26
BB-BKG-008,7,2025-11-26
BB-BKG-009,292,2025-11-26
BB-FBR-009,319,2025-11-26
BB-PAS-007,80,2025-11-26
BB-PAS-008,293,2025-11-26
BN-BTW-003,43,2025-11-26
BN-BTW-009,224,2025-11-26
BN-COF-004,49,2025-11-26
BN-COF-009,123,2025-11-26
BN-JUI-002,15,2025-11-26
BN-JUI-006,53,2025-11-26
DE-CRE-007,73,2025-11-26
DE-CRE-009,151,2025-11-26
DE-MIL-007,698,2025-11-26
DE-MIL-008,36,2025-11-26
DE-MIL-009,1404,2025-11-26
DE-YOG-008,88,2025-11-26
FF-DES-009,52,2025-11-26
FF-FVG-007,64,2025-11-26
FF-FVG-008,522,2025-11-26
FF-FVG-009,50,2025-11-26
FF-ICE-008,26,2025-11-26
FF-ICE-009,137,2025-11-26
FP-FRU-005,64,2025-11-26
FP-HER-007,129,2025-11-26
FP-HER-008,490,2025-11-26
FP-HER-009,230,2025-11-26
FP-VEG-007,183,2025-11-26
FP-VEG-008,273,2025-11-26
HC-CAG-001,1,2025-11-26
HC-CAG-002,3,2025-11-26
HC-CAG-003,4,2025-11-26
HC-CAG-010,2,2025-11-26
HC-CAG-011,4,2025-11-26
HC-CAG-012,4,2025-11-26
HC-DET-001,2,2025-11-26
HC-DET-003,4,2025-11-26
HC-DET-005,6,2025-11-26
HC-DET-010,4,2025-11-26
HC-DET-011,2,2025-11-26
HC-DET-012,3,2025-11-26
HC-KIT-003,3,2025-11-26
HC-KIT-010,6,2025-11-26
HC-KIT-011,4,2025-11-26
HC-KIT-012,5,2025-11-26
HC-PAP-001,6,2025-11-26
HC-PAP-010,3,2025-11-26
HC-PAP-011,6,2025-11-26
HC-PAP-012,2,2025-11-26
MP-CHI-007,57,2025-11-26
MP-POR-007,24,2025-11-26
MP-PRM-006,30,2025-11-26
MP-PRM-007,389,2025-11-26
MP-PRM-008,18,2025-11-26
MP-PRM-009,47,2025-11-26
PH-HYG-001,5,2025-11-26
PH-HYG-003,4,2025-11-26
PH-HYG-012,2,2025-11-26
PH-OTC-002,3,2025-11-26
PH-OTC-010,9,2025-11-26
PH-OTC-012,14,2025-11-26
PH-TOI-002,3,2025-11-26
PH-TOI-003,4,2025-11-26
PH-TOI-012,6,2025-11-26
PH-VIT-001,4,2025-11-26
PH-VIT-002,5,2025-11-26
PH-VIT-003,2,2025-11-26
PH-VIT-010,2,2025-11-26
PH-VIT-011,3,2025-11-26
PH-VIT-012,3,2025-11-26
PH-WEL-002,4,2025-11-26
PH-WEL-003,3,2025-11-26
PH-WEL-010,2,2025-11-26
PH-WEL-011,4,2025-11-26
PH-WEL-012,14,2025-11-26
PP-CNG-004,323,2025-11-26
PP-CNG-005,58,2025-11-26
PP-CNG-006,293,2025-11-26
PP-CNG-007,465,2025-11-26
PP-OIL-005,33,2025-11-26
PP-PAS-011,53,2025-11-26
SC-CAN-002,15,2025-11-26
SC-CAN-010,3,2025-11-26
SC-CAN-011,3,2025-11-26
SC-CAN-012,19,2025-11-26
SC-CHO-002,3,2025-11-26
SC-CHO-003,1,2025-11-26
SC-CHO-010,16,2025-11-26
SC-CHO-011,5,2025-11-26
SC-CHO-012,31,2025-11-26
SC-COO-002,10,2025-11-26
SC-COO-003,14,2025-11-26
SC-COO-010,9,2025-11-26
SC-COO-011,7,2025-11-26
SC-COO-012,6,2025-11-26
SC-NUT-002,10,2025-11-26
SC-NUT-003,12,2025-11-26
SC-NUT-010,12,2025-11-26
SC-NUT-011,13,2025-11-26
SC-SAV-003,17,2025-11-26
SC-SAV-010,7,2025-11-26
SF-FFF-009,12,2025-11-26
SF-SHL-009,14,2025-11-26
SF-SPR-004,111,2025-11-26
SF-SPR-007,82,2025-11-26
SF-SPR-008,21,2025-11-26
SF-SPR-009,45,2025-11-26
AB-SPI-001,3,2025-11-27
AB-SPI-002,16,2025-11-27
AB-SPI-003,26,2025-11-27
AB-SPI-004,4,2025-11-27
AB-SPI-005,1,2025-11-27
AB-SPI-006,5,2025-11-27
AB-SPI-007,5,2025-11-27
AB-SPI-008,2,2025-11-27
AB-SPI-009,4,2025-11-27
AB-SPI-010,7,2025-11-27
AB-SPI-011,2,2025-11-27
AB-SPI-012,4,2025-11-27
AB-WIN-001,5,2025-11-27
AB-WIN-002,5,2025-11-27
AB-WIN-003,2,2025-11-27
AB-WIN-004,5,2025-11-27
AB-WIN-005,14,2025-11-27
AB-WIN-010,2,2025-11-27
AB-WIN-011,1,2025-11-27
AB-WIN-012,1,2025-11-27
BB-BKG-007,282,2025-11-27
BB-BKG-008,7,2025-11-27
BB-BKG-009,257,2025-11-27
BB-FBR-009,288,2025-11-27
BB-PAS-007,79,2025-11-27
BB-PAS-008,273,2025-11-27
BN-BTW-003,41,2025-11-27
BN-BTW-009,186,2025-11-27
BN-COF-004,36,2025-11-27
BN-COF-009,121,2025-11-27
BN-JUI-002,15,2025-11-27
BN-JUI-006,45,2025-11-27
DE-CRE-007,72,2025-11-27
DE-CRE-009,133,2025-11-27
DE-MIL-007,654,2025-11-27
DE-MIL-008,36,2025-11-27
DE-MIL-009,1281,2025-11-27
DE-YOG-008,60,2025-11-27
FF-DES-009,50,2025-11-27
FF-FVG-007,64,2025-11-27
FF-FVG-008,471,2025-11-27
FF-FVG-009,47,2025-11-27
FF-ICE-008,26,2025-11-27
FF-ICE-009,122,2025-11-27
FP-FRU-005,54,2025-11-27
FP-HER-007,113,2025-11-27
FP-HER-008,458,2025-11-27
FP-HER-009,206,2025-11-27
FP-VEG-007,165,2025-11-27
FP-VEG-008,249,2025-11-27
HC-CAG-001,0,2025-11-27
HC-CAG-002,2,2025-11-27
HC-CAG-003,4,2025-11-27
HC-CAG-010,2,2025-11-27
HC-CAG-011,4,2025-11-27
HC-CAG-012,3,2025-11-27
HC-DET-001,2,2025-11-27
HC-DET-003,4,2025-11-27
HC-DET-005,6,2025-11-27
HC-DET-010,3,2025-11-27
HC-DET-011,2,2025-11-27
HC-DET-012,3,2025-11-27
HC-KIT-003,3,2025-11-27
HC-KIT-010,5,2025-11-27
HC-KIT-011,4,2025-11-27
HC-KIT-012,5,2025-11-27
HC-PAP-001,6,2025-11-27
HC-PAP-010,3,2025-11-27
HC-PAP-011,5,2025-11-27
HC-PAP-012,2,2025-11-27
MP-CHI-007,54,2025-11-27
MP-POR-007,20,2025-11-27
MP-PRM-006,29,2025-11-27
MP-PRM-007,360,2025-11-27
MP-PRM-008,14,2025-11-27
MP-PRM-009,47,2025-11-27
PH-HYG-001,5,2025-11-27
PH-HYG-003,4,2025-11-27
PH-HYG-012,2,2025-11-27
PH-OTC-002,3,2025-11-27
PH-OTC-010,9,2025-11-27
PH-OTC-012,14,2025-11-27
PH-TOI-002,3,2025-11-27
PH-TOI-003,4,2025-11-27
PH-TOI-012,6,2025-11-27
PH-VIT-001,4,2025-11-27
PH-VIT-002,5,2025-11-27
PH-VIT-003,2,2025-11-27
PH-VIT-010,2,2025-11-27
PH-VIT-011,3,2025-11-27
PH-VIT-012,3,2025-11-27
PH-WEL-002,4,2025-11-27
PH-WEL-003,3,2025-11-27
PH-WEL-010,2,2025-11-27
PH-WEL-011,4,2025-11-27
PH-WEL-012,12,2025-11-27
PP-CNG-004,276,2025-11-27
PP-CNG-005,58,2025-11-27
PP-CNG-006,269,2025-11-27
PP-CNG-007,443,2025-11-27
PP-OIL-005,33,2025-11-27
PP-PAS-011,53,2025-11-27
SC-CAN-002,14,2025-11-27
SC-CAN-010,3,2025-11-27
SC-CAN-011,2,2025-11-27
SC-CAN-012,19,2025-11-27
SC-CHO-002,3,2025-11-27
SC-CHO-003,1,2025-11-27
SC-CHO-010,14,2025-11-27
SC-CHO-011,4,2025-11-27
SC-CHO-012,29,2025-11-27
SC-COO-002,8,2025-11-27
SC-COO-003,10,2025-11-27
SC-COO-010,8,2025-11-27
SC-COO-011,6,2025-11-27
SC-COO-012,6,2025-11-27
SC-NUT-002,10,2025-11-27
SC-NUT-003,12,2025-11-27
SC-NUT-010,10,2025-11-27
SC-NUT-011,13,2025-11-27
SC-SAV-003,17,2025-11-27
SC-SAV-010,5,2025-11-27
SF-FFF-009,8,2025-11-27
SF-SHL-009,14,2025-11-27
SF-SPR-004,98,2025-11-27
SF-SPR-007,77,2025-11-27
SF-SPR-008,18,2025-11-27
SF-SPR-009,39,2025-11-27
AB-SPI-001,3,2025-11-28
AB-SPI-002,16,2025-11-28
AB-SPI-003,26,2025-11-28
AB-SPI-004,2,2025-11-28
AB-SPI-005,1,2025-11-28
AB-SPI-006,5,2025-11-28
AB-SPI-007,5,2025-11-28
AB-SPI-008,1,2025-11-28
AB-SPI-009,3,2025-11-28
AB-SPI-010,6,2025-11-28
AB-SPI-011,2,2025-11-28
AB-SPI-012,3,2025-11-28
AB-WIN-001,3,2025-11-28
AB-WIN-002,4,2025-11-28
AB-WIN-003,2,2025-11-28
AB-WIN-004,5,2025-11-28
AB-WIN-005,12,2025-11-28
AB-WIN-010,2,2025-11-28
AB-WIN-011,1,2025-11-28
AB-WIN-012,0,2025-11-28
BB-BKG-007,247,2025-11-28
BB-BKG-008,3,2025-11-28
BB-BKG-009,248,2025-11-28
BB-FBR-009,253,2025-11-28
BB-PAS-007,79,2025-11-28
BB-PAS-008,231,2025-11-28
BN-BTW-003,36,2025-11-28
BN-BTW-009,155,2025-11-28
BN-COF-004,36,2025-11-28
BN-COF-009,109,2025-11-28
BN-JUI-002,15,2025-11-28
BN-JUI-006,41,2025-11-28
DE-CRE-007,62,2025-11-28
DE-CRE-009,95,2025-11-28
DE-MIL-007,579,2025-11-28
DE-MIL-008,32,2025-11-28
DE-MIL-009,1131,2025-11-28
DE-YOG-008,60,2025-11-28
FF-DES-009,43,2025-11-28
FF-FVG-007,41,2025-11-28
FF-FVG-008,433,2025-11-28
FF-FVG-009,44,2025-11-28
FF-ICE-008,24,2025-11-28
FF-ICE-009,113,2025-11-28
FP-FRU-005,41,2025-11-28
FP-HER-007,94,2025-11-28
FP-HER-008,449,2025-11-28
FP-HER-009,161,2025-11-28
FP-VEG-007,140,2025-11-28
FP-VEG-008,248,2025-11-28
HC-CAG-001,0,2025-11-28
HC-CAG-002,2,2025-11-28
HC-CAG-003,4,2025-11-28
HC-CAG-010,2,2025-11-28
HC-CAG-011,4,2025-11-28
HC-CAG-012,3,2025-11-28
HC-DET-001,2,2025-11-28
HC-DET-003,3,2025-11-28
HC-DET-005,5,2025-11-28
HC-DET-010,3,2025-11-28
HC-DET-011,2,2025-11-28
HC-DET-012,3,2025-11-28
HC-KIT-003,2,2025-11-28
HC-KIT-010,3,2025-11-28
HC-KIT-011,4,2025-11-28
HC-KIT-012,5,2025-11-28
HC-PAP-001,4,2025-11-28
HC-PAP-010,2,2025-11-28
HC-PAP-011,3,2025-11-28
HC-PAP-012,2,2025-11-28
MP-CHI-007,48,2025-11-28
MP-POR-007,51,2025-11-28
MP-PRM-006,25,2025-11-28
MP-PRM-007,294,2025-11-28
MP-PRM-008,9,2025-11-28
MP-PRM-009,46,2025-11-28
PH-HYG-001,4,2025-11-28
PH-HYG-003,3,2025-11-28
PH-HYG-012,2,2025-11-28
PH-OTC-002,2,2025-11-28
PH-OTC-010,8,2025-11-28
PH-OTC-012,11,2025-11-28
PH-TOI-002,3,2025-11-28
PH-TOI-003,4,2025-11-28
PH-TOI-012,6,2025-11-28
PH-VIT-001,4,2025-11-28
PH-VIT-002,4,2025-11-28
PH-VIT-003,2,2025-11-28
PH-VIT-010,2,2025-11-28
PH-VIT-011,1,2025-11-28
PH-VIT-012,3,2025-11-28
PH-WEL-002,4,2025-11-28
PH-WEL-003,3,2025-11-28
PH-WEL-010,2,2025-11-28
PH-WEL-011,2,2025-11-28
PH-WEL-012,11,2025-11-28
PP-CNG-004,240,2025-11-28
PP-CNG-005,58,2025-11-28
PP-CNG-006,244,2025-11-28
PP-CNG-007,384,2025-11-28
PP-OIL-005,28,2025-11-28
PP-PAS-011,49,2025-11-28
SC-CAN-002,8,2025-11-28
SC-CAN-010,3,2025-11-28
SC-CAN-011,2,2025-11-28
SC-CAN-012,18,2025-11-28
SC-CHO-002,3,2025-11-28
SC-CHO-003,1,2025-11-28
SC-CHO-010,11,2025-11-28
SC-CHO-011,4,2025-11-28
SC-CHO-012,24,2025-11-28
SC-COO-002,7,2025-11-28
SC-COO-003,10,2025-11-28
SC-COO-010,5,2025-11-28
SC-COO-011,6,2025-11-28
SC-COO-012,6,2025-11-28
SC-NUT-002,9,2025-11-28
SC-NUT-003,8,2025-11-28
SC-NUT-010,10,2025-11-28
SC-NUT-011,11,2025-11-28
SC-SAV-003,15,2025-11-28
SC-SAV-010,5,2025-11-28
SF-FFF-009,6,2025-11-28
SF-SHL-009,12,2025-11-28
SF-SPR-004,90,2025-11-28
SF-SPR-007,62,2025-11-28
SF-SPR-008,17,2025-11-28
SF-SPR-009,34,2025-11-28
AB-SPI-001,2,2025-11-29
AB-SPI-002,16,2025-11-29
AB-SPI-003,26,2025-11-29
AB-SPI-004,1,2025-11-29
AB-SPI-005,1,2025-11-29
AB-SPI-006,5,2025-11-29
AB-SPI-007,5,2025-11-29
AB-SPI-008,1,2025-11-29
AB-SPI-009,3,2025-11-29
AB-SPI-010,5,2025-11-29
AB-SPI-011,2,2025-11-29
AB-SPI-012,3,2025-11-29
AB-WIN-001,3,2025-11-29
AB-WIN-002,4,2025-11-29
AB-WIN-003,1,2025-11-29
AB-WIN-004,4,2025-11-29
AB-WIN-005,11,2025-11-29
AB-WIN-010,2,2025-11-29
AB-WIN-011,0,2025-11-29
AB-WIN-012,0,2025-11-29
BB-BKG-007,194,2025-11-29
BB-BKG-008,0,2025-11-29
BB-BKG-009,196,2025-11-29
BB-FBR-009,198,2025-11-29
BB-PAS-007,37,2025-11-29
BB-PAS-008,178,2025-11-29
BN-BTW-003,27,2025-11-29
BN-BTW-009,47,2025-11-29
BN-COF-004,16,2025-11-29
BN-COF-009,85,2025-11-29
BN-JUI-002,15,2025-11-29
BN-JUI-006,30,2025-11-29
DE-CRE-007,57,2025-11-29
DE-CRE-009,73,2025-11-29
DE-MIL-007,434,2025-11-29
DE-MIL-008,26,2025-11-29
DE-MIL-009,867,2025-11-29
DE-YOG-008,53,2025-11-29
FF-DES-009,29,2025-11-29
FF-FVG-007,37,2025-11-29
FF-FVG-008,345,2025-11-29
FF-FVG-009,32,2025-11-29
FF-ICE-008,24,2025-11-29
FF-ICE-009,92,2025-11-29
FP-FRU-005,28,2025-11-29
FP-HER-007,58,2025-11-29
FP-HER-008,385,2025-11-29
FP-HER-009,116,2025-11-29
FP-VEG-007,91,2025-11-29
FP-VEG-008,198,2025-11-29
HC-CAG-001,0,2025-11-29
HC-CAG-002,2,2025-11-29
HC-CAG-003,1,2025-11-29
HC-CAG-010,2,2025-11-29
HC-CAG-011,3,2025-11-29
HC-CAG-012,2,2025-11-29
HC-DET-001,2,2025-11-29
HC-DET-003,3,2025-11-29
HC-DET-005,5,2025-11-29
HC-DET-010,0,2025-11-29
HC-DET-011,2,2025-11-29
HC-DET-012,3,2025-11-29
HC-KIT-003,2,2025-11-29
HC-KIT-010,1,2025-11-29
HC-KIT-011,4,2025-11-29
HC-KIT-012,4,2025-11-29
HC-PAP-001,0,2025-11-29
HC-PAP-010,1,2025-11-29
HC-PAP-011,1,2025-11-29
HC-PAP-012,2,2025-11-29
MP-CHI-007,34,2025-11-29
MP-POR-007,11,2025-11-29
MP-PRM-006,7,2025-11-29
MP-PRM-007,214,2025-11-29
MP-PRM-008,5,2025-11-29
MP-PRM-009,32,2025-11-29
PH-HYG-001,3,2025-11-29
PH-HYG-003,2,2025-11-29
PH-HYG-012,2,2025-11-29
PH-OTC-002,2,2025-11-29
PH-OTC-010,7,2025-11-29
PH-OTC-012,5,2025-11-29
PH-TOI-002,3,2025-11-29
PH-TOI-003,3,2025-11-29
PH-TOI-012,6,2025-11-29
PH-VIT-001,4,2025-11-29
PH-VIT-002,1,2025-11-29
PH-VIT-003,2,2025-11-29
PH-VIT-010,1,2025-11-29
PH-VIT-011,1,2025-11-29
PH-VIT-012,2,2025-11-29
PH-WEL-002,3,2025-11-29
PH-WEL-003,2,2025-11-29
PH-WEL-010,1,2025-11-29
PH-WEL-011,2,2025-11-29
PH-WEL-012,8,2025-11-29
PP-CNG-004,195,2025-11-29
PP-CNG-005,42,2025-11-29
PP-CNG-006,202,2025-11-29
PP-CNG-007,259,2025-11-29
PP-OIL-005,20,2025-11-29
PP-PAS-011,25,2025-11-29
SC-CAN-002,1,2025-11-29
SC-CAN-010,3,2025-11-29
SC-CAN-011,2,2025-11-29
SC-CAN-012,15,2025-11-29
SC-CHO-002,2,2025-11-29
SC-CHO-003,1,2025-11-29
SC-CHO-010,6,2025-11-29
SC-CHO-011,2,2025-11-29
SC-CHO-012,20,2025-11-29
SC-COO-002,6,2025-11-29
SC-COO-003,8,2025-11-29
SC-COO-010,4,2025-11-29
SC-COO-011,6,2025-11-29
SC-COO-012,6,2025-11-29
SC-NUT-002,7,2025-11-29
SC-NUT-003,6,2025-11-29
SC-NUT-010,8,2025-11-29
SC-NUT-011,11,2025-11-29
SC-SAV-003,11,2025-11-29
SC-SAV-010,2,2025-11-29
SF-FFF-009,5,2025-11-29
SF-SHL-009,12,2025-11-29
SF-SPR-004,57,2025-11-29
SF-SPR-007,42,2025-11-29
SF-SPR-008,13,2025-11-29
SF-SPR-009,28,2025-11-29
AB-SPI-001,0,2025-11-30
AB-SPI-002,16,2025-11-30
AB-SPI-003,26,2025-11-30
AB-SPI-004,0,2025-11-30
AB-SPI-005,1,2025-11-30
AB-SPI-006,3,2025-11-30
AB-SPI-007,4,2025-11-30
AB-SPI-008,0,2025-11-30
AB-SPI-009,2,2025-11-30
AB-SPI-010,3,2025-11-30
AB-SPI-011,2,2025-11-30
AB-SPI-012,3,2025-11-30
AB-WIN-001,3,2025-11-30
AB-WIN-002,2,2025-11-30
AB-WIN-003,0,2025-11-30
AB-WIN-004,3,2025-11-30
AB-WIN-005,10,2025-11-30
AB-WIN-010,2,2025-11-30
AB-WIN-011,0,2025-11-30
AB-WIN-012,0,2025-11-30
BB-BKG-007,67,2025-11-30
BB-BKG-008,0,2025-11-30
BB-BKG-009,127,2025-11-30
BB-FBR-009,142,2025-11-30
BB-PAS-007,16,2025-11-30
BB-PAS-008,119,2025-11-30
BN-BTW-003,25,2025-11-30
BN-BTW-009,222,2025-11-30
BN-COF-004,6,2025-11-30
BN-COF-009,64,2025-11-30
BN-JUI-002,14,2025-11-30
BN-JUI-006,24,2025-11-30
DE-CRE-007,17,2025-11-30
DE-CRE-009,34,2025-11-30
DE-MIL-007,344,2025-11-30
DE-MIL-008,13,2025-11-30
DE-MIL-009,638,2025-11-30
DE-YOG-008,9,2025-11-30
FF-DES-009,21,2025-11-30
FF-FVG-007,27,2025-11-30
FF-FVG-008,280,2025-11-30
FF-FVG-009,32,2025-11-30
FF-ICE-008,20,2025-11-30
FF-ICE-009,82,2025-11-30
FP-FRU-005,21,2025-11-30
FP-HER-007,47,2025-11-30
FP-HER-008,136,2025-11-30
FP-HER-009,74,2025-11-30
FP-VEG-007,50,2025-11-30
FP-VEG-008,170,2025-11-30
HC-CAG-001,0,2025-11-30
HC-CAG-002,2,2025-11-30
HC-CAG-003,1,2025-11-30
HC-CAG-010,2,2025-11-30
HC-CAG-011,0,2025-11-30
HC-CAG-012,2,2025-11-30
HC-DET-001,2,2025-11-30
HC-DET-003,2,2025-11-30
HC-DET-005,0,2025-11-30
HC-DET-010,0,2025-11-30
HC-DET-011,2,2025-11-30
HC-DET-012,3,2025-11-30
HC-KIT-003,1,2025-11-30
HC-KIT-010,1,2025-11-30
HC-KIT-011,4,2025-11-30
HC-KIT-012,3,2025-11-30
HC-PAP-001,0,2025-11-30
HC-PAP-010,1,2025-11-30
HC-PAP-011,0,2025-11-30
HC-PAP-012,2,2025-11-30
MP-CHI-007,30,2025-11-30
MP-POR-007,11,2025-11-30
MP-PRM-006,7,2025-11-30
MP-PRM-007,149,2025-11-30
MP-PRM-008,0,2025-11-30
MP-PRM-009,16,2025-11-30
PH-HYG-001,0,2025-11-30
PH-HYG-003,2,2025-11-30
PH-HYG-012,2,2025-11-30
PH-OTC-002,0,2025-11-30
PH-OTC-010,6,2025-11-30
PH-OTC-012,3,2025-11-30
PH-TOI-002,3,2025-11-30
PH-TOI-003,6,2025-11-30
PH-TOI-012,6,2025-11-30
PH-VIT-001,4,2025-11-30
PH-VIT-002,1,2025-11-30
PH-VIT-003,2,2025-11-30
PH-VIT-010,1,2025-11-30
PH-VIT-011,0,2025-11-30
PH-VIT-012,0,2025-11-30
PH-WEL-002,2,2025-11-30
PH-WEL-003,2,2025-11-30
PH-WEL-010,1,2025-11-30
PH-WEL-011,0,2025-11-30
PH-WEL-012,4,2025-11-30
PP-CNG-004,176,2025-11-30
PP-CNG-005,40,2025-11-30
PP-CNG-006,132,2025-11-30
PP-CNG-007,207,2025-11-30
PP-OIL-005,13,2025-11-30
PP-PAS-011,20,2025-11-30
SC-CAN-002,0,2025-11-30
SC-CAN-010,3,2025-11-30
SC-CAN-011,1,2025-11-30
SC-CAN-012,10,2025-11-30
SC-CHO-002,6,2025-11-30
SC-CHO-003,0,2025-11-30
SC-CHO-010,4,2025-11-30
SC-CHO-011,2,2025-11-30
SC-CHO-012,14,2025-11-30
SC-COO-002,4,2025-11-30
SC-COO-003,8,2025-11-30
SC-COO-010,3,2025-11-30
SC-COO-011,5,2025-11-30
SC-COO-012,4,2025-11-30
SC-NUT-002,7,2025-11-30
SC-NUT-003,1,2025-11-30
SC-NUT-010,7,2025-11-30
SC-NUT-011,7,2025-11-30
SC-SAV-003,10,2025-11-30
SC-SAV-010,2,2025-11-30
SF-FFF-009,3,2025-11-30
SF-SHL-009,12,2025-11-30
SF-SPR-004,19,2025-11-30
SF-SPR-007,30,2025-11-30
SF-SPR-008,10,2025-11-30
SF-SPR-009,22,2025-11-30
AB-SPI-001,0,2025-12-01
AB-SPI-002,16,2025-12-01
AB-SPI-003,26,2025-12-01
AB-SPI-004,0,2025-12-01
AB-SPI-005,1,2025-12-01
AB-SPI-006,3,2025-12-01
AB-SPI-007,4,2025-12-01
AB-SPI-008,0,2025-12-01
AB-SPI-009,1,2025-12-01
AB-SPI-010,2,2025-12-01
AB-SPI-011,2,2025-12-01
AB-SPI-012,3,2025-12-01
AB-WIN-001,2,2025-12-01
AB-WIN-002,2,2025-12-01
AB-WIN-003,0,2025-12-01
AB-WIN-004,3,2025-12-01
AB-WIN-005,8,2025-12-01
AB-WIN-010,2,2025-12-01
AB-WIN-011,0,2025-12-01
AB-WIN-012,0,2025-12-01
BB-BKG-007,58,2025-12-01
BB-BKG-008,0,2025-12-01
BB-BKG-009,122,2025-12-01
BB-FBR-009,132,2025-12-01
BB-PAS-007,2,2025-12-01
BB-PAS-008,98,2025-12-01
BN-BTW-003,25,2025-12-01
BN-BTW-009,207,2025-12-01
BN-COF-004,6,2025-12-01
